run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
f42753f6b47fc9f9,2025-10-06T14:51:25.784929+00:00,34,SWE,Sweden,baseline_plus_one,0,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2748,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of a non-UK project partner, a public university in Sweden, further necessitates an export control review to ensure compliance with relevant regulations. The project's potential military or dual-use applications, such as secure communication networks and sensing capabilities, also warrant a thorough export control review.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations due to its potential dual-use applications. Additionally, the project's focus on advanced RF networks, including 5G and 6G, as well as the development of new protocols and techniques for seamless end-to-end connections, may also be subject to export controls. The involvement of a non-UK project partner, a public university in Sweden, further necessitates an export control review to ensure compliance with relevant regulations. The project's potential military or dual-use applications, such as secure communication networks and sensing capabilities, also warrant a thorough export control review.",,673,131,804
a4a7818dff92ba23,2025-10-06T14:51:30.263751+00:00,14,ITA,Italy,baseline_plus_one,3,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2220,NO,"The project focuses on energy-resilient sensor systems for IoT applications in civilian areas such as agriculture, home automation, and healthcare, with no indication of defense-specific or dual-use technology. The involvement of industry partners like ARM Ltd and academic institutions like ETH Zurich and an Italian public university suggests a collaborative, non-sensitive research effort. The application areas and technologies described do not trigger export control concerns based on typical dual-use or military end-use criteria. The project's emphasis on energy harvesting for unreliable internet of things does not inherently imply controlled technologies.","NO
The project focuses on energy-resilient sensor systems for IoT applications in civilian areas such as agriculture, home automation, and healthcare, with no indication of defense-specific or dual-use technology. The involvement of industry partners like ARM Ltd and academic institutions like ETH Zurich and an Italian public university suggests a collaborative, non-sensitive research effort. The application areas and technologies described do not trigger export control concerns based on typical dual-use or military end-use criteria. The project's emphasis on energy harvesting for unreliable internet of things does not inherently imply controlled technologies.",,197,110,307
6065f7ca4dcd35fd,2025-10-06T14:51:36.485055+00:00,2,SWE,Sweden,baseline_plus_one,5,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3464,NO,"The project focuses on reducing carbon emissions in computer networks through innovative metrics, telemetry solutions, and routing algorithms, which does not inherently involve controlled technologies such as military or dual-use items. The collaboration with international partners, including those from the US (Intel Corporation Ltd, Yale University) and Sweden, does not automatically trigger export control concerns without specific controlled technologies being involved. The project's aim and described activities do not suggest the development or application of technologies typically subject to export controls. The involvement of industry partners and international collaboration is for a purpose (reducing carbon emissions) that is not typically associated with controlled activities.","NO
The project focuses on reducing carbon emissions in computer networks through innovative metrics, telemetry solutions, and routing algorithms, which does not inherently involve controlled technologies such as military or dual-use items. The collaboration with international partners, including those from the US (Intel Corporation Ltd, Yale University) and Sweden, does not automatically trigger export control concerns without specific controlled technologies being involved. The project's aim and described activities do not suggest the development or application of technologies typically subject to export controls. The involvement of industry partners and international collaboration is for a purpose (reducing carbon emissions) that is not typically associated with controlled activities.",,184,125,309
6b12ca5b5ac2cc9d,2025-10-06T14:51:42.810607+00:00,14,REU,Réunion,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4795,NO,"The project focuses on energy-resilient sensor systems for civilian applications such as agriculture, home automation, and healthcare, with no indication of defense-specific or dual-use technology. The involvement of industry partners like ARM Ltd and Environmental Measures Ltd, as well as academic institutions, suggests a commercial and research-oriented collaboration. The lack of any explicit connection to military, nuclear, or other controlled areas means that export controls are unlikely to apply. The international collaboration includes partners from countries that are not typically subject to strict export control restrictions, further supporting the conclusion that this project does not require export control review.","NO
The project focuses on energy-resilient sensor systems for civilian applications such as agriculture, home automation, and healthcare, with no indication of defense-specific or dual-use technology. The involvement of industry partners like ARM Ltd and Environmental Measures Ltd, as well as academic institutions, suggests a commercial and research-oriented collaboration. The lack of any explicit connection to military, nuclear, or other controlled areas means that export controls are unlikely to apply. The international collaboration includes partners from countries that are not typically subject to strict export control restrictions, further supporting the conclusion that this project does not require export control review.",,198,120,318
7b9a2061b2fd7ff6,2025-10-06T14:51:45.208144+00:00,26,GRC,Greece,baseline_plus_one,3,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2188,NO,"The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. The technology appears to be dual-use, but there is no indication of military or sensitive applications. The involvement of industry partners such as IBM, Nokia, and Samsung, as well as a public university in Greece, suggests a commercial and academic focus rather than a military or controlled one. The project's goals and outcomes seem to be related to improving the efficiency and scalability of AI/ML methods for daily-life applications, which does not inherently suggest export control concerns.","NO
The project focuses on developing a novel distributed architecture for decentralized learning methods, specifically for edge AI applications. The technology appears to be dual-use, but there is no indication of military or sensitive applications. The involvement of industry partners such as IBM, Nokia, and Samsung, as well as a public university in Greece, suggests a commercial and academic focus rather than a military or controlled one. The project's goals and outcomes seem to be related to improving the efficiency and scalability of AI/ML methods for daily-life applications, which does not inherently suggest export control concerns.",,471,114,585
273fbdab240903cb,2025-10-06T14:51:50.324735+00:00,6,NZL,New Zealand,baseline_plus_one,1,FiveEyes,Oceania,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2305,YES,"The project requires export control review due to its focus on dynamic encryption and confidentiality techniques for securing high-value devices in hostile environments, which may be considered dual-use technology. The involvement of NASA JPL, a US government agency, and the potential applications in unmanned aerial vehicles and critical infrastructure also raise export control concerns. Additionally, the collaboration with international partners, including a university in New Zealand, increases the risk of unintended technology transfer, necessitating a thorough export control review.","YES
The project requires export control review due to its focus on dynamic encryption and confidentiality techniques for securing high-value devices in hostile environments, which may be considered dual-use technology. The involvement of NASA JPL, a US government agency, and the potential applications in unmanned aerial vehicles and critical infrastructure also raise export control concerns. Additionally, the collaboration with international partners, including a university in New Zealand, increases the risk of unintended technology transfer, necessitating a thorough export control review.",,180,96,276
fc1ab1a4d27e38b2,2025-10-06T14:51:55.541461+00:00,14,LSO,Lesotho,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2506,NO,"The project focuses on energy-resilient sensor systems for civilian applications such as agriculture, home automation, and healthcare, with no indication of defense-specific or dual-use technology. The involvement of industry partners like ARM Ltd and Environmental Measures Ltd, as well as academic institutions, suggests a commercial and research-oriented collaboration. The international collaboration includes a public university in Lesotho, but there is no apparent connection to controlled technologies or countries subject to strict export controls. The project's scope and partnerships do not suggest a need for export control review.","NO
The project focuses on energy-resilient sensor systems for civilian applications such as agriculture, home automation, and healthcare, with no indication of defense-specific or dual-use technology. The involvement of industry partners like ARM Ltd and Environmental Measures Ltd, as well as academic institutions, suggests a commercial and research-oriented collaboration. The international collaboration includes a public university in Lesotho, but there is no apparent connection to controlled technologies or countries subject to strict export controls. The project's scope and partnerships do not suggest a need for export control review.",,199,109,308
91a599a085d636be,2025-10-06T14:52:00.548327+00:00,7,WSM,Samoa,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2516,YES,"The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The involvement of a project partner located in Samoa, a country outside the UK and EU, raises concerns about potential export control restrictions. Additionally, the project's focus on mitigating cyber-physical attacks may be considered a controlled activity under UK export control regulations. The project's potential dual-use applications and international collaboration require a thorough export control review.","YES
The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls related to dual-use technologies, particularly those related to cybersecurity and cyber-physical systems. The involvement of a project partner located in Samoa, a country outside the UK and EU, raises concerns about potential export control restrictions. Additionally, the project's focus on mitigating cyber-physical attacks may be considered a controlled activity under UK export control regulations. The project's potential dual-use applications and international collaboration require a thorough export control review.",,198,114,312
9ab8033d61cc6bfa,2025-10-06T14:52:05.892207+00:00,18,LVA,Latvia,baseline_plus_one,31,EU,Europe,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2870,YES,"The project involves dual-use potential due to its focus on cryptographic tools, AI-based vulnerability detection, and system security, which could be applied to both civilian and military purposes. The participation of defense and security-focused partners, such as BAE Systems and the National Cyber Security Centre, further indicates potential military or dual-use applications. Additionally, the involvement of a foreign entity, a public university in Latvia, raises export control concerns, as it may be subject to different export control regulations. The project's collaboration with a diverse range of industry partners, including those with potential military ties, necessitates an export control review.","YES
The project involves dual-use potential due to its focus on cryptographic tools, AI-based vulnerability detection, and system security, which could be applied to both civilian and military purposes. The participation of defense and security-focused partners, such as BAE Systems and the National Cyber Security Centre, further indicates potential military or dual-use applications. Additionally, the involvement of a foreign entity, a public university in Latvia, raises export control concerns, as it may be subject to different export control regulations. The project's collaboration with a diverse range of industry partners, including those with potential military ties, necessitates an export control review.",,338,124,462
4863b6aeb2f8e7d7,2025-10-06T14:52:10.309274+00:00,7,ZAF,South Africa,baseline_plus_one,3,BRICS,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2272,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. Although it involves cyber-physical security aspects, the primary goal is to enhance the efficiency and reliability of energy systems, not to develop military or dual-use technologies. The collaboration with academic institutions and a public university in South Africa does not inherently suggest a controlled technology. The project's scope and partners do not indicate the development or transfer of controlled items or technologies.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in energy systems, which is a civilian application. Although it involves cyber-physical security aspects, the primary goal is to enhance the efficiency and reliability of energy systems, not to develop military or dual-use technologies. The collaboration with academic institutions and a public university in South Africa does not inherently suggest a controlled technology. The project's scope and partners do not indicate the development or transfer of controlled items or technologies.",,199,99,298
fa2e465cff3c5c9b,2025-10-06T14:52:15.572393+00:00,24,MYT,Mayotte,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2533,YES,"The project involves the development of security protocols and countermeasures for trusted execution environments, which could be considered dual-use technology. The collaboration with industry partners such as ARM, Microsoft, and NVIDIA, who are major players in the field of computer hardware and software, suggests that the research may have potential military or defense applications. Additionally, the involvement of a project partner located in Mayotte, an overseas department of France, may trigger export control requirements due to the international collaboration. The project's focus on security guarantees against strong adversaries also raises concerns about potential dual-use implications.","YES
The project involves the development of security protocols and countermeasures for trusted execution environments, which could be considered dual-use technology. The collaboration with industry partners such as ARM, Microsoft, and NVIDIA, who are major players in the field of computer hardware and software, suggests that the research may have potential military or defense applications. Additionally, the involvement of a project partner located in Mayotte, an overseas department of France, may trigger export control requirements due to the international collaboration. The project's focus on security guarantees against strong adversaries also raises concerns about potential dual-use implications.",,291,116,407
282a0feb1908aba1,2025-10-06T14:52:20.095417+00:00,12,BRB,Barbados,baseline_plus_one,5,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2071,NO,"The project focuses on sustainable design frameworks for ICT innovation, emphasizing responsible innovation in AI, 5G, and digital technologies without specific defense or dual-use applications. The absence of explicit dual-use or military applications suggests that the project does not involve controlled technologies. The international collaboration with a public university in Barbados may trigger other regulatory considerations, but it does not inherently imply export control concerns. The project's alignment with the Paris Agreement and involvement of non-defense industry partners further supports the conclusion that export control review is not required.","NO
The project focuses on sustainable design frameworks for ICT innovation, emphasizing responsible innovation in AI, 5G, and digital technologies without specific defense or dual-use applications. The absence of explicit dual-use or military applications suggests that the project does not involve controlled technologies. The international collaboration with a public university in Barbados may trigger other regulatory considerations, but it does not inherently imply export control concerns. The project's alignment with the Paris Agreement and involvement of non-defense industry partners further supports the conclusion that export control review is not required.",,197,107,304
c10cf19d7ed6c949,2025-10-06T14:52:24.846782+00:00,8,TJK,Tajikistan,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1809,YES,"The project is controlled due to its involvement in developing underwater surveillance networks for security applications, which may be considered dual-use technology. The participation of NATO and Thales, a major defense contractor, further suggests a potential military application. Additionally, the collaboration with a public university in Tajikistan, a non-EU country, raises export control concerns. The use of SONAR and underwater acoustic communication technologies also indicates a potential for controlled technology.","YES
The project is controlled due to its involvement in developing underwater surveillance networks for security applications, which may be considered dual-use technology. The participation of NATO and Thales, a major defense contractor, further suggests a potential military application. Additionally, the collaboration with a public university in Tajikistan, a non-EU country, raises export control concerns. The use of SONAR and underwater acoustic communication technologies also indicates a potential for controlled technology.",,187,90,277
4483047f07c67596,2025-10-06T14:52:30.562298+00:00,34,CUW,Curaçao,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2521,NO,"The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and efficiency. The project partners include a public university in Curaçao, but there is no apparent involvement of countries or entities subject to UK export controls. The project's emphasis on civilian applications, such as addressing the digital divide and improving network latency, further suggests that it does not require export control review.","NO
The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and efficiency. The project partners include a public university in Curaçao, but there is no apparent involvement of countries or entities subject to UK export controls. The project's emphasis on civilian applications, such as addressing the digital divide and improving network latency, further suggests that it does not require export control review.",,676,125,801
71e348c9a7611d23,2025-10-06T14:52:38.147012+00:00,1,SDN,Sudan,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,5124,YES,"The project involves the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which may be subject to export controls due to its potential dual-use applications. The involvement of a project partner from Sudan, a country subject to certain international sanctions and export restrictions, further raises concerns. The project's focus on quantum computing and networking, as well as the potential for scaling up to larger and more complex quantum processors, may be considered sensitive technologies that require export control review. The UK's Export Control Order 2003 and related regulations may apply to this project, necessitating a thorough review.","YES
The project involves the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which may be subject to export controls due to its potential dual-use applications. The involvement of a project partner from Sudan, a country subject to certain international sanctions and export restrictions, further raises concerns. The project's focus on quantum computing and networking, as well as the potential for scaling up to larger and more complex quantum processors, may be considered sensitive technologies that require export control review. The UK's Export Control Order 2003 and related regulations may apply to this project, necessitating a thorough review.",,439,124,563
dac277827eeb16e2,2025-10-06T14:52:46.959766+00:00,34,LSO,Lesotho,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,8787,NO,"The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and address societal challenges like the digital divide. The project partners include a public university in Lesotho, but there is no evidence to suggest that the research involves controlled technologies or destinations that would trigger export control requirements. The project's emphasis on seamless end-to-end service delivery, latency, security, and energy efficiency suggests a focus on civilian applications.","NO
The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and address societal challenges like the digital divide. The project partners include a public university in Lesotho, but there is no evidence to suggest that the research involves controlled technologies or destinations that would trigger export control requirements. The project's emphasis on seamless end-to-end service delivery, latency, security, and energy efficiency suggests a focus on civilian applications.",,674,131,805
0de648d61224b2f4,2025-10-06T14:52:50.043151+00:00,26,BFA,Burkina Faso,baseline_plus_one,3,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3053,NO,"The project focuses on developing a novel distributed architecture for decentralized learning methods, which is a fundamental research topic in the field of AI/ML. Although the project involves international collaboration with a partner in Burkina Faso, the research itself does not appear to involve the development or application of controlled technologies, such as military-grade encryption or dual-use items. The project's goals and outcomes seem to be focused on improving the efficiency and scalability of AI/ML methods for commercial and daily-life applications, rather than for military or sensitive purposes. The involvement of industry partners like IBM, Nokia, and Samsung suggests a commercial focus, further reducing the likelihood of export control concerns.","NO
The project focuses on developing a novel distributed architecture for decentralized learning methods, which is a fundamental research topic in the field of AI/ML. Although the project involves international collaboration with a partner in Burkina Faso, the research itself does not appear to involve the development or application of controlled technologies, such as military-grade encryption or dual-use items. The project's goals and outcomes seem to be focused on improving the efficiency and scalability of AI/ML methods for commercial and daily-life applications, rather than for military or sensitive purposes. The involvement of industry partners like IBM, Nokia, and Samsung suggests a commercial focus, further reducing the likelihood of export control concerns.",,474,134,608
