run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
447d797e306102eb,2025-10-05T21:30:25.653927+00:00,6,MAR,Morocco,baseline_plus_one,1,Other,Africa,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1582,YES,"The project involves dynamic encryption and contextual key generation, which are sensitive technologies potentially subject to export control due to their applications in unmanned aerial vehicles and critical infrastructure. The collaboration with NASA JPL, a U.S. entity, and a Moroccan university suggests international technology transfer, necessitating export control review to ensure compliance with UK and international regulations.","Decision: YES

Rationale: The project involves dynamic encryption and contextual key generation, which are sensitive technologies potentially subject to export control due to their applications in unmanned aerial vehicles and critical infrastructure. The collaboration with NASA JPL, a U.S. entity, and a Moroccan university suggests international technology transfer, necessitating export control review to ensure compliance with UK and international regulations.",,174,75,249
a53e4d10c6eda2b6,2025-10-05T21:30:26.235325+00:00,25,PRI,Puerto Rico,baseline_plus_one,0,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2506,NO,"The JOINER project focuses on creating a national-scale experimentation platform for telecommunications research within the UK, primarily supporting domestic R&D initiatives and infrastructure. It does not explicitly involve the transfer of controlled technology, software, or technical data to foreign entities that would typically trigger export control concerns. The involvement of a public university in Puerto Rico, a U.S. territory, does not inherently necessitate export control review under UK regulations, as the project appears to remain within the scope of open academic research and collaboration.","Decision: NO

Rationale: The JOINER project focuses on creating a national-scale experimentation platform for telecommunications research within the UK, primarily supporting domestic R&D initiatives and infrastructure. It does not explicitly involve the transfer of controlled technology, software, or technical data to foreign entities that would typically trigger export control concerns. The involvement of a public university in Puerto Rico, a U.S. territory, does not inherently necessitate export control review under UK regulations, as the project appears to remain within the scope of open academic research and collaboration.",,751,106,857
40bae00355ea00d4,2025-10-05T21:30:26.319803+00:00,1,JAM,Jamaica,baseline_plus_one,0,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1591,YES,"The project involves the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is a cutting-edge technology in quantum computing. Such technologies are often subject to export controls due to their potential dual-use nature, meaning they can be used for both civilian and military applications. The involvement of a foreign partner, even a public university, further necessitates a review to ensure compliance with export control regulations.","Decision: YES

Rationale: The project involves the development of a prototype interface between neutral-atom quantum processors and superconducting circuits, which is a cutting-edge technology in quantum computing. Such technologies are often subject to export controls due to their potential dual-use nature, meaning they can be used for both civilian and military applications. The involvement of a foreign partner, even a public university, further necessitates a review to ensure compliance with export control regulations.",,432,90,522
9b954ea00cd62912,2025-10-05T21:30:26.485445+00:00,27,PRI,Puerto Rico,baseline_plus_one,11,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2095,NO,"The project focuses on fundamental research into charge-lattice interactions in semiconductors for renewable energy applications, which is typically not subject to export control. The research aims to enhance understanding of materials for solar energy conversion, with no indication of military or dual-use technology development. The involvement of international academic and industrial partners does not inherently necessitate export control unless specific controlled technologies or data are involved, which is not evident in the provided abstract.","Decision: NO

Rationale: The project focuses on fundamental research into charge-lattice interactions in semiconductors for renewable energy applications, which is typically not subject to export control. The research aims to enhance understanding of materials for solar energy conversion, with no indication of military or dual-use technology development. The involvement of international academic and industrial partners does not inherently necessitate export control unless specific controlled technologies or data are involved, which is not evident in the provided abstract.",,847,93,940
3ef5aee36924c3e0,2025-10-05T21:30:26.648355+00:00,8,SLE,Sierra Leone,baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1573,YES,"The COUSIN project involves the development of underwater surveillance networks using SONAR and acoustic communication technologies, which are sensitive and potentially dual-use. The involvement of NATO and Thales, both associated with defense and security, further indicates the project's potential military applications. Additionally, export control regulations often apply to technologies related to national security and defense, necessitating a review.","Decision: YES

Rationale: The COUSIN project involves the development of underwater surveillance networks using SONAR and acoustic communication technologies, which are sensitive and potentially dual-use. The involvement of NATO and Thales, both associated with defense and security, further indicates the project's potential military applications. Additionally, export control regulations often apply to technologies related to national security and defense, necessitating a review.",,180,79,259
26bd392e1ffca6f0,2025-10-05T21:30:26.913367+00:00,26,AND,Andorra,baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1507,NO,"The project focuses on developing a decentralized learning architecture for AI/ML systems, leveraging existing technologies like AI/ML accelerators and 5G/6G networks. It does not explicitly involve controlled technologies, military applications, or sensitive data that would typically require export control review. The involvement of commercial partners and a public university further suggests a focus on civilian applications.","Decision: NO

Rationale: The project focuses on developing a decentralized learning architecture for AI/ML systems, leveraging existing technologies like AI/ML accelerators and 5G/6G networks. It does not explicitly involve controlled technologies, military applications, or sensitive data that would typically require export control review. The involvement of commercial partners and a public university further suggests a focus on civilian applications.",,467,79,546
4faf147585f7c1fc,2025-10-05T21:30:28.141373+00:00,26,SMR,San Marino,baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2412,NO,"The project focuses on developing a decentralized learning architecture for AI/ML systems, leveraging existing technologies like AI/ML accelerators and 5G/6G networks. It does not explicitly involve controlled technologies, military applications, or sensitive data that would typically require export control. The involvement of commercial partners and a public university further suggests a focus on civilian applications.","Decision: NO

Rationale: The project focuses on developing a decentralized learning architecture for AI/ML systems, leveraging existing technologies like AI/ML accelerators and 5G/6G networks. It does not explicitly involve controlled technologies, military applications, or sensitive data that would typically require export control. The involvement of commercial partners and a public university further suggests a focus on civilian applications.",,467,78,545
70fe6c915d0c911d,2025-10-05T21:30:28.726821+00:00,8,PRY,Paraguay,baseline_plus_one,3,Other,South America,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1823,YES,"The COUSIN project involves the development of underwater surveillance networks with security applications, which are likely to be subject to export control due to their potential military and dual-use nature. The involvement of SONAR and underwater acoustic communication technologies, alongside partners like NATO and Thales, further suggests that the project may involve controlled technologies under UK export control regulations. Additionally, collaboration with international partners, including NATO, highlights the need for a review to ensure compliance with export control laws.","Decision: YES

Rationale: The COUSIN project involves the development of underwater surveillance networks with security applications, which are likely to be subject to export control due to their potential military and dual-use nature. The involvement of SONAR and underwater acoustic communication technologies, alongside partners like NATO and Thales, further suggests that the project may involve controlled technologies under UK export control regulations. Additionally, collaboration with international partners, including NATO, highlights the need for a review to ensure compliance with export control laws.",,179,100,279
f33b7b42ba424578,2025-10-05T21:30:28.759306+00:00,2,PRI,Puerto Rico,baseline_plus_one,5,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2505,NO,"The project focuses on reducing carbon emissions in computer networks, which is a civilian application aimed at addressing climate change. The involvement of academic and commercial partners, such as BT, Intel, and Yale University, suggests a collaborative research effort rather than a military or dual-use technology development. Additionally, there is no indication of controlled technologies or sensitive information that would typically trigger export control concerns.","Decision: NO

Rationale: The project focuses on reducing carbon emissions in computer networks, which is a civilian application aimed at addressing climate change. The involvement of academic and commercial partners, such as BT, Intel, and Yale University, suggests a collaborative research effort rather than a military or dual-use technology development. Additionally, there is no indication of controlled technologies or sensitive information that would typically trigger export control concerns.",,179,82,261
c3e72fbb56da175b,2025-10-05T21:30:28.981221+00:00,24,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2387,YES,"The project involves the development and evaluation of security technologies related to Trusted Execution Environments (TEEs) and the PCIe Trusted Device Interface Security Protocol (TDISP), which are sensitive areas under export control due to their potential military and dual-use applications. The involvement of advanced hardware components like GPUs, NICs, and FPGAs, along with international collaboration, particularly with a partner in Saint Helena, Ascension and Tristan da Cunha, necessitates a review to ensure compliance with UK export control regulations.","Decision: YES

Rationale: The project involves the development and evaluation of security technologies related to Trusted Execution Environments (TEEs) and the PCIe Trusted Device Interface Security Protocol (TDISP), which are sensitive areas under export control due to their potential military and dual-use applications. The involvement of advanced hardware components like GPUs, NICs, and FPGAs, along with international collaboration, particularly with a partner in Saint Helena, Ascension and Tristan da Cunha, necessitates a review to ensure compliance with UK export control regulations.",,293,108,401
58b362c7b55e1a1e,2025-10-05T21:30:29.157234+00:00,27,SMR,San Marino,baseline_plus_one,11,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1896,NO,"The project focuses on fundamental research into charge-lattice interactions in semiconductors for renewable energy applications, which is not typically subject to export controls. The research involves widely studied materials like metal halides and chalcogenides, and aims to improve understanding of their properties for solar energy conversion. There is no indication of dual-use technology or military applications, which are primary concerns for export control.","NO

Rationale: The project focuses on fundamental research into charge-lattice interactions in semiconductors for renewable energy applications, which is not typically subject to export controls. The research involves widely studied materials like metal halides and chalcogenides, and aims to improve understanding of their properties for solar energy conversion. There is no indication of dual-use technology or military applications, which are primary concerns for export control.",,847,83,930
a0f412c1467b8409,2025-10-05T21:30:29.744933+00:00,10,JAM,Jamaica,baseline_plus_one,0,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1592,NO,"The CyReSE project is focused on supporting research in cyber security rather than developing or exporting specific controlled technologies. The project involves creating testbeds and frameworks for research purposes, which are not inherently controlled items. Additionally, the collaboration with a public university in Jamaica does not suggest involvement with restricted entities or countries subject to UK export controls.","Decision: NO  
Rationale: The CyReSE project is focused on supporting research in cyber security rather than developing or exporting specific controlled technologies. The project involves creating testbeds and frameworks for research purposes, which are not inherently controlled items. Additionally, the collaboration with a public university in Jamaica does not suggest involvement with restricted entities or countries subject to UK export controls.",,172,73,245
5e0688f7fd016114,2025-10-05T21:30:30.526535+00:00,14,HMD,Heard Island and McDonald Islands,baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1437,NO,"The project focuses on developing energy-resilient sensor systems for IoT applications in civilian sectors such as agriculture, home automation, and healthcare, with no mention of defense-specific or dual-use technologies. The involvement of academic and commercial partners, including a public university in Heard Island and McDonald Islands, does not inherently suggest export control concerns. The absence of sensitive technology or military applications indicates that export control review is not required.","Decision: NO

Rationale: The project focuses on developing energy-resilient sensor systems for IoT applications in civilian sectors such as agriculture, home automation, and healthcare, with no mention of defense-specific or dual-use technologies. The involvement of academic and commercial partners, including a public university in Heard Island and McDonald Islands, does not inherently suggest export control concerns. The absence of sensitive technology or military applications indicates that export control review is not required.",,198,91,289
9820c7509c2f9ca1,2025-10-05T21:30:30.762994+00:00,2,SLE,Sierra Leone,baseline_plus_one,5,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2031,NO,"The project focuses on reducing carbon emissions in computer networks, which is not inherently related to military or dual-use technologies typically subject to export controls. The involvement of international partners, including a public university in Sierra Leone, does not automatically necessitate control unless the research involves sensitive technology or data, which is not indicated here.","Decision: NO  
Rationale: The project focuses on reducing carbon emissions in computer networks, which is not inherently related to military or dual-use technologies typically subject to export controls. The involvement of international partners, including a public university in Sierra Leone, does not automatically necessitate control unless the research involves sensitive technology or data, which is not indicated here.",,179,70,249
c0e95332072966bb,2025-10-05T21:30:30.991537+00:00,24,MAR,Morocco,baseline_plus_one,3,Other,Africa,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,3400,YES,"The project involves evaluating and potentially enhancing security technologies related to Trusted Execution Environments (TEEs) for peripherals like GPUs, NICs, and FPGAs, which are critical components in secure computing. The development of an emulator for the PCIe Trusted Device Interface Security Protocol (TDISP) and research into countermeasures against hardware and software attacks suggest the creation of dual-use technology that could have military applications. Additionally, the involvement of international partners, including a university in Morocco, necessitates careful consideration under export control regulations.","Decision: YES (controlled)

Rationale: The project involves evaluating and potentially enhancing security technologies related to Trusted Execution Environments (TEEs) for peripherals like GPUs, NICs, and FPGAs, which are critical components in secure computing. The development of an emulator for the PCIe Trusted Device Interface Security Protocol (TDISP) and research into countermeasures against hardware and software attacks suggest the creation of dual-use technology that could have military applications. Additionally, the involvement of international partners, including a university in Morocco, necessitates careful consideration under export control regulations.",,284,114,398
8bb1114e79be5ed8,2025-10-05T21:30:31.873330+00:00,7,SMR,San Marino,baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1320,YES,"The project involves IoT-based sensing and control in interconnected energy systems, which are critical infrastructure sectors. The emphasis on mitigating cyber-physical attacks suggests potential dual-use technology, which may be subject to export controls. Additionally, the involvement of international partners, including a university in San Marino, necessitates careful review to ensure compliance with UK export control regulations.","Decision: YES

Rationale: The project involves IoT-based sensing and control in interconnected energy systems, which are critical infrastructure sectors. The emphasis on mitigating cyber-physical attacks suggests potential dual-use technology, which may be subject to export controls. Additionally, the involvement of international partners, including a university in San Marino, necessitates careful review to ensure compliance with UK export control regulations.",,194,77,271
107b92e0414d08fc,2025-10-05T21:30:32.025203+00:00,27,AND,Andorra,baseline_plus_one,11,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2294,NO,"The project focuses on fundamental research into charge-lattice interactions in semiconductors for renewable energy applications, which is not inherently controlled under export regulations. The research involves widely studied materials like metal halides and chalcogenides, and aims to improve understanding of their properties for solar energy conversion. There is no indication of dual-use technology or military applications, and the collaboration with international academic institutions and a private company does not suggest controlled technology transfer.","NO

Rationale: The project focuses on fundamental research into charge-lattice interactions in semiconductors for renewable energy applications, which is not inherently controlled under export regulations. The research involves widely studied materials like metal halides and chalcogenides, and aims to improve understanding of their properties for solar energy conversion. There is no indication of dual-use technology or military applications, and the collaboration with international academic institutions and a private company does not suggest controlled technology transfer.",,847,93,940
4689a07205ebc27e,2025-10-05T21:30:32.056464+00:00,24,ARM,Armenia,baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2652,YES,"The project involves evaluating and potentially enhancing security technologies related to Trusted Execution Environments (TEEs) and the PCIe Trusted Device Interface Security Protocol (TDISP), which are sensitive areas in cybersecurity. The involvement of advanced emulation, formal modeling, and countermeasure research against software and hardware attacks suggests potential dual-use applications. Additionally, the collaboration with international partners, including a university in Armenia, necessitates careful scrutiny under export control regulations to prevent unauthorized technology transfer.","Decision: YES (controlled)

Rationale: The project involves evaluating and potentially enhancing security technologies related to Trusted Execution Environments (TEEs) and the PCIe Trusted Device Interface Security Protocol (TDISP), which are sensitive areas in cybersecurity. The involvement of advanced emulation, formal modeling, and countermeasure research against software and hardware attacks suggests potential dual-use applications. Additionally, the collaboration with international partners, including a university in Armenia, necessitates careful scrutiny under export control regulations to prevent unauthorized technology transfer.",,284,101,385
be21dc5c3e8fa805,2025-10-05T21:30:32.187412+00:00,2,MAR,Morocco,baseline_plus_one,5,Other,Africa,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2123,NO,"The project focuses on reducing carbon emissions in computer networks, which is a civilian application. The involvement of academic and industry partners, including a public university in Morocco, does not inherently suggest military or dual-use technology. The project's goals and partners indicate a focus on environmental and technological innovation rather than controlled technologies.","Decision: NO  
Rationale: The project focuses on reducing carbon emissions in computer networks, which is a civilian application. The involvement of academic and industry partners, including a public university in Morocco, does not inherently suggest military or dual-use technology. The project's goals and partners indicate a focus on environmental and technological innovation rather than controlled technologies.",,178,67,245
a95e34e801473dac,2025-10-05T21:30:32.907400+00:00,24,PRY,Paraguay,baseline_plus_one,3,Other,South America,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2028,YES,"The project involves developing and evaluating security technologies related to Trusted Execution Environments (TEEs) and the PCIe Trusted Device Interface Security Protocol (TDISP), which are sensitive areas concerning national security and dual-use technology. The involvement of international partners, including a university in Paraguay, further necessitates an export control review to ensure compliance with UK export control regulations, particularly given the potential for dual-use applications in cybersecurity and hardware security.","Decision: YES

Rationale: The project involves developing and evaluating security technologies related to Trusted Execution Environments (TEEs) and the PCIe Trusted Device Interface Security Protocol (TDISP), which are sensitive areas concerning national security and dual-use technology. The involvement of international partners, including a university in Paraguay, further necessitates an export control review to ensure compliance with UK export control regulations, particularly given the potential for dual-use applications in cybersecurity and hardware security.",,284,92,376
b41414d37585d4c8,2025-10-05T21:30:33.231563+00:00,14,PRY,Paraguay,baseline_plus_one,3,Other,South America,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2013,NO,"The project focuses on developing energy-resilient sensor systems for IoT applications, specifically targeting sectors like agriculture, home automation, and healthcare, which are civilian in nature. There is no mention of defense-specific or dual-use technology, and the project partners, including ARM Ltd, EML, ETH Zurich, and a public university in Paraguay, do not suggest involvement with controlled technologies. Therefore, the project does not require export control review.","Decision: NO

Rationale: The project focuses on developing energy-resilient sensor systems for IoT applications, specifically targeting sectors like agriculture, home automation, and healthcare, which are civilian in nature. There is no mention of defense-specific or dual-use technology, and the project partners, including ARM Ltd, EML, ETH Zurich, and a public university in Paraguay, do not suggest involvement with controlled technologies. Therefore, the project does not require export control review.",,193,94,287
5bb26e3ccedf5c7b,2025-10-05T21:30:33.735847+00:00,7,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,3,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1840,YES,"The project involves IoT-based sensing and control in interconnected energy systems, which are critical infrastructures. The focus on mitigating cyber-physical attacks suggests potential dual-use technology applications, which may be subject to export controls. Additionally, the involvement of international partners, including one from a UK Overseas Territory, further necessitates an export control review to ensure compliance with UK regulations.","Decision: YES

Rationale: The project involves IoT-based sensing and control in interconnected energy systems, which are critical infrastructures. The focus on mitigating cyber-physical attacks suggests potential dual-use technology applications, which may be subject to export controls. Additionally, the involvement of international partners, including one from a UK Overseas Territory, further necessitates an export control review to ensure compliance with UK regulations.",,202,79,281
3dfc778d1fd6d278,2025-10-05T21:30:33.942487+00:00,18,IND,India,baseline_plus_one,31,BRICS,Asia,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1719,YES,"The project involves research in cyber security, cryptographic tools, and AI-based vulnerability detection, which are areas with potential dual-use applications. The involvement of defense and security-focused partners, such as BAE Systems and Thales Ltd, further indicates the potential for military applications. Additionally, the collaboration with a public university in India suggests the need for export control review due to the transfer of sensitive technology or knowledge to a non-UK entity.","YES (controlled)

Rationale: The project involves research in cyber security, cryptographic tools, and AI-based vulnerability detection, which are areas with potential dual-use applications. The involvement of defense and security-focused partners, such as BAE Systems and Thales Ltd, further indicates the potential for military applications. Additionally, the collaboration with a public university in India suggests the need for export control review due to the transfer of sensitive technology or knowledge to a non-UK entity.",,325,94,419
5e7d8ba0593aa82a,2025-10-05T21:30:34.652133+00:00,18,DJI,Djibouti,baseline_plus_one,31,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1765,YES,"The project involves research in cyber security with a focus on cryptographic tools and AI-based vulnerability detection, which are areas with dual-use potential under export control regulations. The involvement of defense and security-focused partners, such as BAE Systems and Thales Ltd, further indicates the potential for military applications. Additionally, the inclusion of a partner from Djibouti, a country that may have specific export control considerations, necessitates an export control review.","YES (controlled)

Rationale: The project involves research in cyber security with a focus on cryptographic tools and AI-based vulnerability detection, which are areas with dual-use potential under export control regulations. The involvement of defense and security-focused partners, such as BAE Systems and Thales Ltd, further indicates the potential for military applications. Additionally, the inclusion of a partner from Djibouti, a country that may have specific export control considerations, necessitates an export control review.",,327,95,422
