run_id_0,timestamp_utc_0,project_id,iso3,country_name_0,condition,baseline_partner_count_0,bloc_0,region_0,model_key_0,model_id_0,model_version_0,latency_ms_0,decision_0,rationale_0,raw_response_0,error_0,prompt_tokens_0,completion_tokens_0,total_tokens_0,model,run_id_02,timestamp_utc_02,country_name_02,baseline_partner_count_02,bloc_02,region_02,model_key_02,model_id_02,model_version_02,latency_ms_02,decision_02,rationale_02,raw_response_02,error_02,prompt_tokens_02,completion_tokens_02,total_tokens_02,d0,d2
5567de4cfcc05391,2025-09-29T21:31:11.885941+00:00,2,JAM,Jamaica,baseline_plus_one,5,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2189,YES,"The project involves international collaboration, including a partner in Jamaica, which may require export control review due to the transfer of potentially sensitive technology or information. Additionally, the involvement of advanced telemetry solutions and routing algorithms could fall under dual-use technology controls, especially if they have potential military applications or implications for national security.","Decision: YES

Rationale: The project involves international collaboration, including a partner in Jamaica, which may require export control review due to the transfer of potentially sensitive technology or information. Additionally, the involvement of advanced telemetry solutions and routing algorithms could fall under dual-use technology controls, especially if they have potential military applications or implications for national security.",,178,68,246,chatgpt-4o,5567de4cfcc05391,2025-10-05T21:31:12.503030+00:00,Jamaica,5,Other,Other,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2738,NO,"The project focuses on reducing carbon emissions in computer networks, which is a civilian application. The involvement of academic and industry partners like BT, Intel, and Yale University, along with the nature of the research, suggests it is not related to military or dual-use technologies that typically require export control. Additionally, there is no indication of sensitive technology or data transfer to countries under UK export restrictions.","Decision: NO

Rationale: The project focuses on reducing carbon emissions in computer networks, which is a civilian application. The involvement of academic and industry partners like BT, Intel, and Yale University, along with the nature of the research, suggests it is not related to military or dual-use technologies that typically require export control. Additionally, there is no indication of sensitive technology or data transfer to countries under UK export restrictions.",,178,84,262,YES,NO
e274f0f4407d9e75,2025-09-29T21:32:29.606429+00:00,26,IND,India,baseline_plus_one,3,BRICS,Asia,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2199,YES,"The project involves advanced AI/ML technologies and decentralized learning methods, which may have dual-use implications under export control regulations. The involvement of international partners, including a public university in India, further necessitates an export control review to ensure compliance with UK export control laws, particularly given the potential for sensitive technology transfer. Additionally, the use of high-throughput and low-latency 5G/6G technologies could be subject to export controls due to their strategic importance.","Decision: YES

Rationale: The project involves advanced AI/ML technologies and decentralized learning methods, which may have dual-use implications under export control regulations. The involvement of international partners, including a public university in India, further necessitates an export control review to ensure compliance with UK export control laws, particularly given the potential for sensitive technology transfer. Additionally, the use of high-throughput and low-latency 5G/6G technologies could be subject to export controls due to their strategic importance.",,466,101,567,chatgpt-4o,e274f0f4407d9e75,2025-10-05T21:30:24.102596+00:00,India,3,BRICS,Asia,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1720,NO,"The project focuses on developing a decentralized architecture for AI/ML model training and knowledge sharing using existing technologies like AI/ML accelerators and 5G/6G networks. It does not explicitly involve controlled technologies or sensitive data that would typically require export control review. The collaboration with international partners, including a public university in India, does not inherently trigger export control unless specific controlled technologies or data are involved, which are not indicated in the project description.","Decision: NO

Rationale: The project focuses on developing a decentralized architecture for AI/ML model training and knowledge sharing using existing technologies like AI/ML accelerators and 5G/6G networks. It does not explicitly involve controlled technologies or sensitive data that would typically require export control review. The collaboration with international partners, including a public university in India, does not inherently trigger export control unless specific controlled technologies or data are involved, which are not indicated in the project description.",,466,97,563,YES,NO
aa935a1e01634e27,2025-09-29T21:33:33.263071+00:00,10,IND,India,baseline_plus_one,0,BRICS,Asia,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2760,YES,"The CyReSE project involves cyber security research, specifically in areas like IoT attack mitigation and malware analysis, which are sensitive and potentially dual-use technologies under export control regulations. The involvement of an international partner, particularly from a country like India, necessitates a review to ensure compliance with UK export control laws, as the research outputs could be subject to restrictions due to their potential military or intelligence applications.","Decision: YES

Rationale: The CyReSE project involves cyber security research, specifically in areas like IoT attack mitigation and malware analysis, which are sensitive and potentially dual-use technologies under export control regulations. The involvement of an international partner, particularly from a country like India, necessitates a review to ensure compliance with UK export control laws, as the research outputs could be subject to restrictions due to their potential military or intelligence applications.",,172,87,259,chatgpt-4o,aa935a1e01634e27,2025-10-05T21:31:08.913483+00:00,India,0,BRICS,Asia,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,1501,NO,"The CyReSE project focuses on research software engineering for cyber security, specifically in IoT attack mitigation and malware analysis, without producing restricted technologies. The development of testbeds and research frameworks for academic purposes typically does not fall under export control regulations. Additionally, the involvement of a public university in India as a project partner does not inherently trigger export control unless specific controlled technologies or information are shared, which is not indicated in the project description.","Decision: NO  
Rationale: The CyReSE project focuses on research software engineering for cyber security, specifically in IoT attack mitigation and malware analysis, without producing restricted technologies. The development of testbeds and research frameworks for academic purposes typically does not fall under export control regulations. Additionally, the involvement of a public university in India as a project partner does not inherently trigger export control unless specific controlled technologies or information are shared, which is not indicated in the project description.",,172,94,266,YES,NO
5b03e91437ebde4b,2025-09-29T21:37:32.630408+00:00,25,PRY,Paraguay,baseline_plus_one,0,Other,South America,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2782,YES,"The JOINER project involves telecommunications research, which is a field that can have dual-use applications, potentially subject to export control regulations. The project includes international collaboration with a partner in Paraguay, which may require scrutiny under export control laws to ensure compliance with UK regulations regarding the transfer of technology and knowledge that could be used for military or strategic purposes. Additionally, the project's focus on advanced network technologies and data-driven services further necessitates an export control review.","Decision: YES

Rationale: The JOINER project involves telecommunications research, which is a field that can have dual-use applications, potentially subject to export control regulations. The project includes international collaboration with a partner in Paraguay, which may require scrutiny under export control laws to ensure compliance with UK regulations regarding the transfer of technology and knowledge that could be used for military or strategic purposes. Additionally, the project's focus on advanced network technologies and data-driven services further necessitates an export control review.",,750,96,846,chatgpt-4o,5b03e91437ebde4b,2025-10-05T21:31:15.186643+00:00,Paraguay,0,Other,South America,chatgpt-4o,openai/gpt-4o,openai/gpt-4o,2466,NO,"The JOINER project focuses on creating a national-scale experimentation platform for telecommunications research within the UK, primarily supporting domestic R&D initiatives and infrastructure. It does not explicitly involve the transfer of controlled technology, software, or technical data to foreign entities that would typically trigger export control concerns. The involvement of a public university in Paraguay as a project partner does not inherently imply the export of controlled items or information, as the project description emphasizes open and collaborative research within the UK.","Decision: NO

Rationale: The JOINER project focuses on creating a national-scale experimentation platform for telecommunications research within the UK, primarily supporting domestic R&D initiatives and infrastructure. It does not explicitly involve the transfer of controlled technology, software, or technical data to foreign entities that would typically trigger export control concerns. The involvement of a public university in Paraguay as a project partner does not inherently imply the export of controlled items or information, as the project description emphasizes open and collaborative research within the UK.",,750,99,849,YES,NO
442b6b4532631b3f,2025-09-30T12:39:18.343029+00:00,7,AND,Andorra,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3764,NO,"This project focuses on general IoT sensing and control methods for energy systems, which are civilian applications not subject to export controls. While cybersecurity is mentioned, it appears to be defensive in nature (mitigating attacks rather than developing offensive capabilities). The research involves standard academic collaboration with EU universities and appears to fall within normal civilian energy infrastructure research that doesn't trigger dual-use technology controls.","NO

This project focuses on general IoT sensing and control methods for energy systems, which are civilian applications not subject to export controls. While cybersecurity is mentioned, it appears to be defensive in nature (mitigating attacks rather than developing offensive capabilities). The research involves standard academic collaboration with EU universities and appears to fall within normal civilian energy infrastructure research that doesn't trigger dual-use technology controls.",,220,84,304,claude-sonnet-4,442b6b4532631b3f,2025-10-05T21:55:55.931034+00:00,Andorra,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4025,YES,"This project involves control systems for critical energy infrastructure (smart grids, microgrids) and addresses cyber-physical security concerns, which fall under UK dual-use export controls. The research on resilient control methods for interconnected energy systems could have military applications and involves international collaboration with partners including a university in Andorra (outside the UK/EU framework). The combination of critical infrastructure control technology and cybersecurity elements targeting energy systems requires export control review under UK regulations.","YES

This project involves control systems for critical energy infrastructure (smart grids, microgrids) and addresses cyber-physical security concerns, which fall under UK dual-use export controls. The research on resilient control methods for interconnected energy systems could have military applications and involves international collaboration with partners including a university in Andorra (outside the UK/EU framework). The combination of critical infrastructure control technology and cybersecurity elements targeting energy systems requires export control review under UK regulations.",,220,101,321,NO,YES
3902e10add473c08,2025-09-30T13:01:54.989461+00:00,26,DJI,Djibouti,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,5965,YES,"This project involves advanced AI/ML technologies for distributed edge computing with international collaboration including partners in Djibouti, which may trigger dual-use technology export controls. The research focuses on scalable distributed learning architectures that could have military/surveillance applications, and involves partnerships with major technology companies (IBM, Nokia, Samsung) that may handle controlled technologies. The combination of cutting-edge AI/ML methods, international knowledge transfer, and potential dual-use applications requires export control review under UK regulations.","YES

This project involves advanced AI/ML technologies for distributed edge computing with international collaboration including partners in Djibouti, which may trigger dual-use technology export controls. The research focuses on scalable distributed learning architectures that could have military/surveillance applications, and involves partnerships with major technology companies (IBM, Nokia, Samsung) that may handle controlled technologies. The combination of cutting-edge AI/ML methods, international knowledge transfer, and potential dual-use applications requires export control review under UK regulations.",,516,106,622,claude-sonnet-4,3902e10add473c08,2025-10-05T21:55:46.880324+00:00,Djibouti,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3582,NO,"This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML technologies not subject to UK export controls. While it involves international collaboration including a partner in Djibouti, the research appears to be fundamental academic work on federated learning and edge computing optimization rather than development of controlled dual-use technologies, military applications, or cryptographic systems that would trigger export licensing requirements.","NO

This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML technologies not subject to UK export controls. While it involves international collaboration including a partner in Djibouti, the research appears to be fundamental academic work on federated learning and edge computing optimization rather than development of controlled dual-use technologies, military applications, or cryptographic systems that would trigger export licensing requirements.",,516,90,606,YES,NO
3fb793e8598cd7e0,2025-09-30T13:20:29.118169+00:00,26,HMD,Heard Island and McDonald Islands,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,5320,YES,"This project involves advanced AI/ML distributed learning systems with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that could have strategic implications. The decentralized knowledge sharing architecture and edge AI capabilities described could potentially be applied to sensitive surveillance, communications, or defense systems. The involvement of international partners, including a university in a remote territory, raises additional export control considerations for technology transfer of advanced AI systems.","YES

This project involves advanced AI/ML distributed learning systems with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that could have strategic implications. The decentralized knowledge sharing architecture and edge AI capabilities described could potentially be applied to sensitive surveillance, communications, or defense systems. The involvement of international partners, including a university in a remote territory, raises additional export control considerations for technology transfer of advanced AI systems.",,517,96,613,claude-sonnet-4,3fb793e8598cd7e0,2025-10-05T21:56:14.588605+00:00,Heard Island and McDonald Islands,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,5008,NO,"This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML technologies not subject to UK export controls. While it involves collaboration with commercial partners (IBM, Nokia, Samsung), the research addresses scalable federated learning and edge computing - areas that fall under standard academic computer science research rather than controlled dual-use technologies. The abstract describes conventional distributed learning optimization without indicating development of cryptographic, surveillance, or military-applicable capabilities that would trigger export control requirements.","NO

This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML technologies not subject to UK export controls. While it involves collaboration with commercial partners (IBM, Nokia, Samsung), the research addresses scalable federated learning and edge computing - areas that fall under standard academic computer science research rather than controlled dual-use technologies. The abstract describes conventional distributed learning optimization without indicating development of cryptographic, surveillance, or military-applicable capabilities that would trigger export control requirements.",,517,106,623,YES,NO
873057f9656b8484,2025-09-30T13:48:08.150132+00:00,7,VGB,"Virgin Islands, British",baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4224,NO,"This project focuses on general IoT sensing and control methods for energy systems, which are civilian applications not subject to export controls. While cybersecurity is mentioned, it appears to be defensive in nature (mitigating attacks rather than developing offensive capabilities). The research involves standard academic collaboration between UK universities and a British territory institution, with no indication of dual-use technologies or controlled technical data that would trigger export licensing requirements.","NO

This project focuses on general IoT sensing and control methods for energy systems, which are civilian applications not subject to export controls. While cybersecurity is mentioned, it appears to be defensive in nature (mitigating attacks rather than developing offensive capabilities). The research involves standard academic collaboration between UK universities and a British territory institution, with no indication of dual-use technologies or controlled technical data that would trigger export licensing requirements.",,221,89,310,claude-sonnet-4,873057f9656b8484,2025-10-05T21:56:12.498010+00:00,"Virgin Islands, British",3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3951,YES,"This project involves cybersecurity technologies for critical energy infrastructure protection, which falls under UK dual-use export controls. The research on mitigating cyber-physical attacks in smart grids and interconnected energy systems could involve controlled cybersecurity items under Category 5 Part 2 of the UK Strategic Export Control Lists. The inclusion of a partner in the British Virgin Islands (overseas territory) requires careful review of technology transfer restrictions, particularly given the sensitive nature of critical infrastructure protection technologies.","YES

Rationale: This project involves cybersecurity technologies for critical energy infrastructure protection, which falls under UK dual-use export controls. The research on mitigating cyber-physical attacks in smart grids and interconnected energy systems could involve controlled cybersecurity items under Category 5 Part 2 of the UK Strategic Export Control Lists. The inclusion of a partner in the British Virgin Islands (overseas territory) requires careful review of technology transfer restrictions, particularly given the sensitive nature of critical infrastructure protection technologies.",,221,108,329,NO,YES
c29637c75a5e29eb,2025-10-03T13:47:53.360794+00:00,23,HMD,Heard Island and McDonald Islands,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5214,YES,The project involves a partner from a public,"YES
Rationale: The project involves a partner from a public",,810,298,1108,gemini2.5,c29637c75a5e29eb,2025-10-05T21:51:52.462496+00:00,Heard Island and McDonald Islands,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4096,NO,The project focuses on developing,"NO
Rationale: The project focuses on developing",,810,298,1108,YES,NO
882f7e2491e455c6,2025-10-03T13:52:36.243749+00:00,12,TCA,Turks and Caicos Islands,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4683,NO,The project focuses on high-,"NO
Rationale: The project focuses on high-",,191,298,489,gemini2.5,882f7e2491e455c6,2025-10-05T21:52:05.322950+00:00,Turks and Caicos Islands,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3942,YES,The project involves collaboration with a,"YES
Rationale: The project involves collaboration with a",,191,298,489,NO,YES
6d0bac3875e87f6c,2025-10-03T14:12:09.088451+00:00,12,AND,Andorra,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5287,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,187,298,485,gemini2.5,6d0bac3875e87f6c,2025-10-05T21:53:11.339590+00:00,Andorra,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4040,NO,The project focuses on developing high,"NO
Rationale: The project focuses on developing high",,187,298,485,YES,NO
8af706717dcb503c,2025-10-03T14:13:19.400761+00:00,23,JAM,Jamaica,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4592,NO,The project focuses on developing a computational system,"NO
Rationale: The project focuses on developing a computational system",,806,298,1104,gemini2.5,8af706717dcb503c,2025-10-05T21:51:01.231833+00:00,Jamaica,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4318,YES,"The project involves developing a ""","YES
Rationale: The project involves developing a """,,806,298,1104,NO,YES
42bee9cb0c4164d3,2025-10-03T14:34:27.759919+00:00,23,---,(none),baseline,10,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4303,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,793,298,1091,gemini2.5,42bee9cb0c4164d3,2025-10-05T21:52:16.506390+00:00,(none),10,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4393,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,793,298,1091,YES,NO
2656b3d23f4a0ef9,2025-10-03T14:53:49.577724+00:00,23,ARM,Armenia,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,7655,,,,ParseError: decision not found,806,300,1106,gemini2.5,2656b3d23f4a0ef9,2025-10-05T21:53:23.012574+00:00,Armenia,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3927,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,806,298,1104,NAN,YES
583c5d41937e1f78,2025-10-03T14:56:52.712317+00:00,6,VGB,"Virgin Islands, British",baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,9765,,,,ParseError: decision not found,0,0,0,gemini2.5,583c5d41937e1f78,2025-10-05T21:52:07.303345+00:00,"Virgin Islands, British",1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4216,YES,The project involves the development and application of,"YES
Rationale: The project involves the development and application of",,167,298,465,NAN,YES
9bfbb1487bf0c53b,2025-10-03T15:57:41.348049+00:00,23,SLE,Sierra Leone,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5254,NO,The project focuses on developing a computational,"NO
Rationale: The project focuses on developing a computational",,807,298,1105,gemini2.5,9bfbb1487bf0c53b,2025-10-05T21:51:10.858642+00:00,Sierra Leone,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4209,YES,"The project involves developing a ""","YES
Rationale: The project involves developing a """,,807,298,1105,NO,YES
9df000e81926b03d,2025-10-03T16:26:17.209266+00:00,14,---,(none),baseline,3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4941,YES,The project involves a non-UK partner,"YES
Rationale: The project involves a non-UK partner",,173,298,471,gemini2.5,9df000e81926b03d,2025-10-05T21:53:43.941471+00:00,(none),3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3863,NO,The project focuses on fundamental research into energy,"NO
Rationale: The project focuses on fundamental research into energy",,173,298,471,YES,NO
0d881d67e08af2f7,2025-10-03T16:32:44.195207+00:00,12,IND,India,baseline_plus_one,5,BRICS,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4284,YES,The project involves collaboration with a public university,"YES
Rationale: The project involves collaboration with a public university",,187,298,485,gemini2.5,0d881d67e08af2f7,2025-10-05T21:51:08.735907+00:00,India,5,BRICS,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,3971,NO,The project focuses on high-level,"NO
Rationale: The project focuses on high-level",,187,298,485,YES,NO
1e810bbc6722512c,2025-10-02T16:10:57.427391+00:00,34,DJI,Djibouti,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4343,NO,"The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, with applications in areas like 5G, 6G, and optical fibre networks. While the project involves advanced technologies, it does not appear to involve the development or use of controlled items, such as military-grade equipment or sensitive dual-use technologies. The project's collaboration with a public university in Djibouti does not inherently raise export control concerns, as the project's focus is on civilian telecommunications research. The project's goals and objectives are consistent with academic research and do not suggest any intent to develop or export controlled items.","NO
The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, with applications in areas like 5G, 6G, and optical fibre networks. While the project involves advanced technologies, it does not appear to involve the development or use of controlled items, such as military-grade equipment or sensitive dual-use technologies. The project's collaboration with a public university in Djibouti does not inherently raise export control concerns, as the project's focus is on civilian telecommunications research. The project's goals and objectives are consistent with academic research and do not suggest any intent to develop or export controlled items.",,676,133,809,llama3.3,1e810bbc6722512c,2025-10-05T21:46:55.476454+00:00,Djibouti,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,3071,YES,"The project involves research on quantum communication networks, non-terrestrial networks including satellite networks, and advanced optical fibre technologies, which are areas that may be subject to export controls due to their potential dual-use applications. The project's focus on integrating these technologies with artificial intelligence and machine learning techniques, as well as its goal of developing a seamless end-to-end service delivery, may also raise export control concerns. Additionally, the collaboration with a project partner located in Djibouti, a country with potential export control restrictions, further necessitates a review. The project's scope and international collaboration require a thorough export control review to ensure compliance with relevant regulations.","YES
The project involves research on quantum communication networks, non-terrestrial networks including satellite networks, and advanced optical fibre technologies, which are areas that may be subject to export controls due to their potential dual-use applications. The project's focus on integrating these technologies with artificial intelligence and machine learning techniques, as well as its goal of developing a seamless end-to-end service delivery, may also raise export control concerns. Additionally, the collaboration with a project partner located in Djibouti, a country with potential export control restrictions, further necessitates a review. The project's scope and international collaboration require a thorough export control review to ensure compliance with relevant regulations.",,676,132,808,NO,YES
da37077b59ab1abb,2025-10-02T16:12:27.953426+00:00,34,AND,Andorra,baseline_plus_one,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4433,NO,"The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, but does not appear to involve the development or application of controlled dual-use items or technologies listed in the UK's Export Control Order 2003 or the EU Dual-Use Regulation. The project's emphasis on network architecture, optical fibre, and wireless networks, as well as its collaboration with a public university in Andorra, does not suggest any controlled military or dual-use applications. The project's goals, such as achieving seamless end-to-end service delivery and addressing the digital divide, are also consistent with civilian and academic research objectives. Overall, the project's scope and objectives do not indicate any controlled activities that would require export control review.","NO
The research project focuses on developing a network of networks, integrating various technologies such as AI, ML, and quantum communication, but does not appear to involve the development or application of controlled dual-use items or technologies listed in the UK's Export Control Order 2003 or the EU Dual-Use Regulation. The project's emphasis on network architecture, optical fibre, and wireless networks, as well as its collaboration with a public university in Andorra, does not suggest any controlled military or dual-use applications. The project's goals, such as achieving seamless end-to-end service delivery and addressing the digital divide, are also consistent with civilian and academic research objectives. Overall, the project's scope and objectives do not indicate any controlled activities that would require export control review.",,674,153,827,llama3.3,da37077b59ab1abb,2025-10-05T21:41:27.150206+00:00,Andorra,0,Other,Other,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2645,YES,"The project involves research on quantum communication networks, which is a controlled area under UK export control regulations. Additionally, the project's focus on advanced RF networks, including 5G and 6G, and the development of new protocols for seamless end-to-end connections, may also be subject to export controls. The involvement of a non-UK project partner, a public university in Andorra, further necessitates an export control review to ensure compliance with relevant regulations. The project's dual-use potential, particularly in the areas of quantum communication and advanced network technologies, warrants a thorough export control review.","YES
The project involves research on quantum communication networks, which is a controlled area under UK export control regulations. Additionally, the project's focus on advanced RF networks, including 5G and 6G, and the development of new protocols for seamless end-to-end connections, may also be subject to export controls. The involvement of a non-UK project partner, a public university in Andorra, further necessitates an export control review to ensure compliance with relevant regulations. The project's dual-use potential, particularly in the areas of quantum communication and advanced network technologies, warrants a thorough export control review.",,674,121,795,NO,YES
f11510a9179c6fbd,2025-10-02T16:23:10.659963+00:00,34,MAR,Morocco,baseline_plus_one,0,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2149,YES,"The project involves research on quantum communication networks, which is a controlled area under export control regulations. Additionally, the project's focus on advanced optical fibre technologies, terahertz and optical spectrum, and reconfigurable intelligent surfaces (RIS) may also be subject to export controls. The collaboration with a foreign entity, a public university in Morocco, further necessitates an export control review to ensure compliance with relevant regulations. The project's dual-use potential, particularly in the areas of quantum communication and advanced networking technologies, warrants a thorough export control review.","YES
The project involves research on quantum communication networks, which is a controlled area under export control regulations. Additionally, the project's focus on advanced optical fibre technologies, terahertz and optical spectrum, and reconfigurable intelligent surfaces (RIS) may also be subject to export controls. The collaboration with a foreign entity, a public university in Morocco, further necessitates an export control review to ensure compliance with relevant regulations. The project's dual-use potential, particularly in the areas of quantum communication and advanced networking technologies, warrants a thorough export control review.",,673,112,785,llama3.3,f11510a9179c6fbd,2025-10-05T21:37:27.116130+00:00,Morocco,0,Other,Africa,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,2745,NO,"The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and service delivery. The project partners include a public university in Morocco, but there is no evidence to suggest that the research is intended for export to a country subject to UK export controls or that it involves controlled technologies. The project's focus on civilian applications, such as addressing the digital divide and improving network latency, further supports the conclusion that it does not require export control review.","NO
The research project focuses on developing a platform for ultimate network connectivity, exploring various network elements, and integrating emerging technologies such as AI, ML, and quantum communication networks. While the project involves advanced technologies, there is no indication of military or dual-use applications, and the primary goal is to improve network connectivity and service delivery. The project partners include a public university in Morocco, but there is no evidence to suggest that the research is intended for export to a country subject to UK export controls or that it involves controlled technologies. The project's focus on civilian applications, such as addressing the digital divide and improving network latency, further supports the conclusion that it does not require export control review.",,673,138,811,YES,NO
ad681afab5a32b92,2025-10-02T16:47:24.472947+00:00,7,IND,India,baseline_plus_one,3,BRICS,Asia,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,1899,YES,"The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls due to potential dual-use applications. The emphasis on mitigating cyber-physical attacks also raises concerns about potential military or security-related uses. Additionally, the involvement of a project partner located in India, a country subject to certain export restrictions, further necessitates an export control review. The project's focus on smart grids and energy systems may also be considered sensitive from an export control perspective.","YES
The project involves the development of control methods for IoT-based sensing and control in interconnected energy systems, which may be subject to export controls due to potential dual-use applications. The emphasis on mitigating cyber-physical attacks also raises concerns about potential military or security-related uses. Additionally, the involvement of a project partner located in India, a country subject to certain export restrictions, further necessitates an export control review. The project's focus on smart grids and energy systems may also be considered sensitive from an export control perspective.",,198,105,303,llama3.3,ad681afab5a32b92,2025-10-05T21:38:16.909579+00:00,India,3,BRICS,Asia,llama3.3,meta-llama/llama-3.3-70b-instruct,meta-llama/llama-3.3-70b-instruct,4689,NO,"The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which does not inherently involve controlled technologies such as military-grade equipment, encryption, or dual-use items. The applications mentioned, including smart grids and electric vehicle charging, are civilian in nature. Although the project involves an international collaboration with a public university in India, the project's scope and objectives do not suggest the development or transfer of controlled technologies. The collaboration with academic institutions and a private company (Sygensys) also indicates a low likelihood of controlled technology involvement.","NO
The project focuses on improving the resilience and reliability of IoT-based sensing and control in interconnected energy systems, which does not inherently involve controlled technologies such as military-grade equipment, encryption, or dual-use items. The applications mentioned, including smart grids and electric vehicle charging, are civilian in nature. Although the project involves an international collaboration with a public university in India, the project's scope and objectives do not suggest the development or transfer of controlled technologies. The collaboration with academic institutions and a private company (Sygensys) also indicates a low likelihood of controlled technology involvement.",,198,115,313,YES,NO
