run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
91a599a085d636be,2025-10-06T15:55:40.263488+00:00,7,WSM,Samoa,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1442,YES,"The project involves IoT-based sensing and control in interconnected energy systems, which can include technologies with potential dual-use applications, particularly in mitigating cyber-physical attacks. This may trigger export control regulations due to the involvement of international partners, including a university in Samoa.","Decision: YES
Rationale: The project involves IoT-based sensing and control in interconnected energy systems, which can include technologies with potential dual-use applications, particularly in mitigating cyber-physical attacks. This may trigger export control regulations due to the involvement of international partners, including a university in Samoa.",,195,59,254
9ab8033d61cc6bfa,2025-10-06T15:55:45.991810+00:00,18,LVA,Latvia,baseline_plus_one,31,EU,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2167,YES,"The project involves multiple defense and security-focused partners, including BAE Systems and the National Cyber Security Centre, and has dual-use potential, which indicates a need for export control review.","Decision: YES
Rationale: The project involves multiple defense and security-focused partners, including BAE Systems and the National Cyber Security Centre, and has dual-use potential, which indicates a need for export control review.",,335,43,378
4863b6aeb2f8e7d7,2025-10-06T15:55:52.035296+00:00,7,ZAF,South Africa,baseline_plus_one,3,BRICS,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,3190,YES,"The project involves IoT-based sensing and control in interconnected energy systems, which can include technologies with potential dual-use applications, particularly in mitigating cyber-physical attacks. This may trigger export control regulations due to the involvement of international partners, including a university in South Africa.","Decision: YES
Rationale: The project involves IoT-based sensing and control in interconnected energy systems, which can include technologies with potential dual-use applications, particularly in mitigating cyber-physical attacks. This may trigger export control regulations due to the involvement of international partners, including a university in South Africa.",,196,60,256
fa2e465cff3c5c9b,2025-10-06T15:55:56.109494+00:00,24,MYT,Mayotte,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2274,YES,"The project involves developing and evaluating security protocols for Trusted Execution Environments (TEEs) and countermeasures against software and hardware attacks, which could be subject to export controls due to their potential dual-use in enhancing security and cryptographic capabilities.","Decision: YES
Rationale: The project involves developing and evaluating security protocols for Trusted Execution Environments (TEEs) and countermeasures against software and hardware attacks, which could be subject to export controls due to their potential dual-use in enhancing security and cryptographic capabilities.",,288,54,342
282a0feb1908aba1,2025-10-06T15:56:00.834689+00:00,12,BRB,Barbados,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2004,NO,"The project focuses on sustainable design principles and responsible innovation in AI, 5G, and digital technologies, without any specific defense or dual-use applications. The involvement of non-defense partners and a public university in Barbados does not indicate a need for export control review.","NO
Rationale: The project focuses on sustainable design principles and responsible innovation in AI, 5G, and digital technologies, without any specific defense or dual-use applications. The involvement of non-defense partners and a public university in Barbados does not indicate a need for export control review.",,194,59,253
c10cf19d7ed6c949,2025-10-06T15:56:05.122377+00:00,8,TJK,Tajikistan,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1300,YES,"The project involves SONAR and underwater acoustic communication technologies, which are subject to export controls due to their potential military applications. Additionally, the involvement of NATO and Thales, along with a partner in Tajikistan, increases the likelihood of controlled technology transfer.","Decision: YES
Rationale: The project involves SONAR and underwater acoustic communication technologies, which are subject to export controls due to their potential military applications. Additionally, the involvement of NATO and Thales, along with a partner in Tajikistan, increases the likelihood of controlled technology transfer.",,184,58,242
4483047f07c67596,2025-10-06T15:56:10.398196+00:00,34,CUW,Curaçao,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1570,YES,"The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and non-terrestrial networks, which are subject to export control regulations due to their potential dual-use applications and sensitive technologies.","Decision: YES
Rationale: The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and non-terrestrial networks, which are subject to export control regulations due to their potential dual-use applications and sensitive technologies.",,673,55,728
71e348c9a7611d23,2025-10-06T15:56:16.411722+00:00,1,SDN,Sudan,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2582,YES,"The project involves the development of advanced quantum computing technology, specifically the interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use implications and potential applications in sensitive areas. The involvement of a project partner from Sudan, a country subject to specific export controls, further necessitates a review to ensure compliance with UK export control regulations.","Decision: YES

Rationale: The project involves the development of advanced quantum computing technology, specifically the interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use implications and potential applications in sensitive areas. The involvement of a project partner from Sudan, a country subject to specific export controls, further necessitates a review to ensure compliance with UK export control regulations.",,438,78,516
dac277827eeb16e2,2025-10-06T15:56:20.563744+00:00,34,LSO,Lesotho,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1720,YES,"The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and terahertz and optical spectrum technologies, which are subject to export controls due to their potential dual-use applications and strategic importance.","Decision: YES
Rationale: The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and terahertz and optical spectrum technologies, which are subject to export controls due to their potential dual-use applications and strategic importance.",,672,56,728
0de648d61224b2f4,2025-10-06T15:56:26.075748+00:00,26,BFA,Burkina Faso,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2242,NO,"The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technology or information under UK export control regulations. The involvement of international partners, including a public university in Burkina Faso, does not trigger export control requirements based on the provided details.","NO
Rationale: The project focuses on developing a decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technology or information under UK export control regulations. The involvement of international partners, including a public university in Burkina Faso, does not trigger export control requirements based on the provided details.",,471,66,537
e47113fe5b362700,2025-10-06T15:56:31.282488+00:00,34,VIR,"Virgin Islands, U.S.",baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2444,YES,"The project involves advanced research in quantum communication networks, reconfigurable intelligent surfaces (RIS), and terahertz spectrum technologies, which are subject to export controls due to their potential dual-use applications in both civilian and military contexts. Additionally, the involvement of a U.S. project partner increases the likelihood of export control regulations being applicable.","YES

Rationale: The project involves advanced research in quantum communication networks, reconfigurable intelligent surfaces (RIS), and terahertz spectrum technologies, which are subject to export controls due to their potential dual-use applications in both civilian and military contexts. Additionally, the involvement of a U.S. project partner increases the likelihood of export control regulations being applicable.",,674,73,747
90234046f1ff6ece,2025-10-06T15:56:34.966123+00:00,14,RWA,Rwanda,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1127,NO,"The project focuses on civilian applications (agriculture, home automation, healthcare) and does not involve defense-specific or dual-use technology. The involvement of academic and commercial partners does not indicate any export control concerns.","NO
Rationale: The project focuses on civilian applications (agriculture, home automation, healthcare) and does not involve defense-specific or dual-use technology. The involvement of academic and commercial partners does not indicate any export control concerns.",,194,47,241
05aa72d85804dda4,2025-10-06T15:56:42.121543+00:00,23,UGA,Uganda,baseline_plus_one,10,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,3295,NO,"The project focuses on behavioral and social aspects of energy management using computational systems inspired by bee communication, which do not involve controlled technologies or sensitive information under UK export control regulations. The collaboration with a public university in Uganda does not trigger export control concerns given the nature of the research.","NO
Rationale: The project focuses on behavioral and social aspects of energy management using computational systems inspired by bee communication, which do not involve controlled technologies or sensitive information under UK export control regulations. The collaboration with a public university in Uganda does not trigger export control concerns given the nature of the research.",,822,61,883
714156d80c6057f0,2025-10-06T15:56:45.639464+00:00,7,ASM,American Samoa,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1796,YES,"The project involves IoT-based sensing and control in interconnected energy systems, which can have dual-use applications, particularly in mitigating cyber-physical attacks. The involvement of a project partner in American Samoa adds an international dimension that may trigger export control regulations.","Decision: YES
Rationale: The project involves IoT-based sensing and control in interconnected energy systems, which can have dual-use applications, particularly in mitigating cyber-physical attacks. The involvement of a project partner in American Samoa adds an international dimension that may trigger export control regulations.",,196,56,252
42f190e8d9f41657,2025-10-06T15:56:53.769904+00:00,34,KAZ,Kazakhstan,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,4922,YES,"The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and non-terrestrial networks, which are subject to export controls due to their potential dual-use applications and strategic importance. Additionally, the involvement of an international partner in Kazakhstan further necessitates a review to ensure compliance with UK export control regulations.","Decision: YES
Rationale: The project involves advanced research in multiple areas, including quantum communication networks, reconfigurable intelligent surfaces (RIS), and non-terrestrial networks, which are subject to export controls due to their potential dual-use applications and strategic importance. Additionally, the involvement of an international partner in Kazakhstan further necessitates a review to ensure compliance with UK export control regulations.",,670,78,748
2872f54dfbc5dc51,2025-10-06T15:56:55.195304+00:00,6,SHN,"Saint Helena, Ascension and Tristan da Cunha",baseline_plus_one,1,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1357,YES,"The project involves dynamic encryption and contextual key generation, which are technologies that may be subject to export controls due to their potential use in securing sensitive devices and infrastructure. Collaboration with NASA JPL and application in unmanned aerial vehicles and critical infrastructure further indicate a need for export control review.","Decision: YES
Rationale: The project involves dynamic encryption and contextual key generation, which are technologies that may be subject to export controls due to their potential use in securing sensitive devices and infrastructure. Collaboration with NASA JPL and application in unmanned aerial vehicles and critical infrastructure further indicate a need for export control review.",,186,62,248
632ce024f9707496,2025-10-06T15:57:00.209715+00:00,6,NLD,Netherlands,baseline_plus_one,1,EU,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1375,YES,"The project involves dynamic encryption and contextual key generation, which are technologies that may be subject to export controls due to their potential use in securing sensitive devices and infrastructure. Collaboration with NASA JPL and a Dutch university further necessitates a review to ensure compliance with international export control regulations.","Decision: YES
Rationale: The project involves dynamic encryption and contextual key generation, which are technologies that may be subject to export controls due to their potential use in securing sensitive devices and infrastructure. Collaboration with NASA JPL and a Dutch university further necessitates a review to ensure compliance with international export control regulations.",,176,62,238
ffd37b52eef3043c,2025-10-06T15:57:06.724818+00:00,26,MYT,Mayotte,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2900,NO,"The project focuses on developing a knowledge delivery system for machine learning at scale using decentralized learning methods and does not involve the development, production, or transfer of technology that would be classified under UK export control regulations. The partners involved are primarily commercial and academic entities, which suggests the research is intended for general advancement and application rather than military or restricted use.","NO
Rationale: The project focuses on developing a knowledge delivery system for machine learning at scale using decentralized learning methods and does not involve the development, production, or transfer of technology that would be classified under UK export control regulations. The partners involved are primarily commercial and academic entities, which suggests the research is intended for general advancement and application rather than military or restricted use.",,469,75,544
22b2b2f50367a24d,2025-10-06T15:57:10.254262+00:00,26,BRN,Brunei Darussalam,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1411,NO,"The project focuses on developing a novel decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information as defined by UK export control regulations. The collaboration with industry partners and a public university in Brunei does not indicate activities that would trigger export control review.","NO
Rationale: The project focuses on developing a novel decentralized learning system for AI/ML at the edge, which does not inherently involve controlled technologies or sensitive information as defined by UK export control regulations. The collaboration with industry partners and a public university in Brunei does not indicate activities that would trigger export control review.",,472,64,536
24414f11f06be10d,2025-10-06T15:57:16.370564+00:00,25,BLR,Belarus,baseline_plus_one,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2546,YES,"The project involves collaboration with a public university in Belarus, which may require export control review due to the potential transfer of controlled technology or information. Additionally, the project's focus on advanced telecommunications and 6G technologies, which are often subject to export controls, further necessitates a review.","Decision: YES
Rationale: The project involves collaboration with a public university in Belarus, which may require export control review due to the potential transfer of controlled technology or information. Additionally, the project's focus on advanced telecommunications and 6G technologies, which are often subject to export controls, further necessitates a review.",,761,64,825
12c41e31c458bc45,2025-10-06T15:57:20.968124+00:00,23,AUS,Australia,baseline_plus_one,10,FiveEyes,Oceania,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2126,NO,"The project focuses on behavioral and social aspects of energy management using computational systems inspired by bee communication, which does not involve controlled technologies, military applications, or dual-use items that would typically require export control review.","NO
Rationale: The project focuses on behavioral and social aspects of energy management using computational systems inspired by bee communication, which does not involve controlled technologies, military applications, or dual-use items that would typically require export control review.",,822,47,869
c90eddd697bf3c40,2025-10-06T15:57:25.046985+00:00,12,ZMB,Zambia,baseline_plus_one,5,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1212,NO,"The project focuses on sustainable design frameworks for ICT innovation, emphasizing carbon emission reduction and responsible innovation in AI, 5G, and digital technologies. It does not involve specific defense or dual-use applications, which are typically subject to export control.","NO
Rationale: The project focuses on sustainable design frameworks for ICT innovation, emphasizing carbon emission reduction and responsible innovation in AI, 5G, and digital technologies. It does not involve specific defense or dual-use applications, which are typically subject to export control.",,193,53,246
cfe0ec141236d159,2025-10-06T15:57:30.836629+00:00,34,RUS,Russian Federation,baseline_plus_one,0,BRICS,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1989,YES,"The project involves collaboration with a public university in the Russian Federation, which may trigger export control concerns due to the involvement of sensitive technologies and the potential for dual-use applications, especially in areas like quantum communication, terahertz and optical spectrum networks, and reconfigurable intelligent surfaces.","YES

Rationale: The project involves collaboration with a public university in the Russian Federation, which may trigger export control concerns due to the involvement of sensitive technologies and the potential for dual-use applications, especially in areas like quantum communication, terahertz and optical spectrum networks, and reconfigurable intelligent surfaces.",,671,62,733
f3388e20c951885d,2025-10-06T15:57:35.032126+00:00,1,SWE,Sweden,baseline_plus_one,0,EU,Europe,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1195,YES,"The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in areas restricted by export controls, such as cryptography and military technology.","Decision: YES
Rationale: The project involves the development of a quantum interface between neutral-atom quantum processors and superconducting circuits, which could have dual-use applications in advanced computing and potentially in areas restricted by export controls, such as cryptography and military technology.",,438,53,491
9c189c38d84c30d1,2025-10-06T15:57:41.595592+00:00,7,GHA,Ghana,baseline_plus_one,3,Other,Africa,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2756,YES,"The project involves IoT-based sensing and control in interconnected energy systems, which can be subject to export controls due to its potential applications in critical infrastructure and the involvement of international partners, including a university in Ghana. Export controls may apply to technologies that enhance the resilience and reliability of such systems, especially those addressing cyber-physical attacks.","Decision: YES

Rationale: The project involves IoT-based sensing and control in interconnected energy systems, which can be subject to export controls due to its potential applications in critical infrastructure and the involvement of international partners, including a university in Ghana. Export controls may apply to technologies that enhance the resilience and reliability of such systems, especially those addressing cyber-physical attacks.",,195,73,268
9e1fb8ed0bdb1b99,2025-10-06T15:57:45.174029+00:00,7,NAM,Namibia,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,1351,NO,"The project focuses on improving resilience and reliability in IoT-based systems, which are not inherently controlled under UK export control regulations. The involvement of academic and industry partners, including an institution in Namibia, does not trigger export control concerns based on the provided information.","NO
Rationale: The project focuses on improving resilience and reliability in IoT-based systems, which are not inherently controlled under UK export control regulations. The involvement of academic and industry partners, including an institution in Namibia, does not trigger export control concerns based on the provided information.",,196,56,252
894cffe5c3ac1895,2025-10-06T15:57:50.826136+00:00,8,MMR,Myanmar,baseline_plus_one,3,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,2004,YES,"The project involves SONAR and underwater acoustic communication technologies, which are subject to export controls due to their potential military applications. Additionally, the involvement of NATO and Thales, entities often associated with defense and security, further necessitates an export control review.","Decision: YES
Rationale: The project involves SONAR and underwater acoustic communication technologies, which are subject to export controls due to their potential military applications. Additionally, the involvement of NATO and Thales, entities often associated with defense and security, further necessitates an export control review.",,182,58,240
