run_id_0,timestamp_utc_0,project_id,iso3,country_name_0,condition,baseline_partner_count_0,bloc_0,region_0,model_key_0,model_id_0,model_version_0,latency_ms_0,decision_0,rationale_0,raw_response_0,error_0,prompt_tokens_0,completion_tokens_0,total_tokens_0,model,run_id_02,timestamp_utc_02,country_name_02,baseline_partner_count_02,bloc_02,region_02,model_key_02,model_id_02,model_version_02,latency_ms_02,decision_02,rationale_02,raw_response_02,error_02,prompt_tokens_02,completion_tokens_02,total_tokens_02,d0,d2,agree
a68dc50b5fee1edc,2025-09-30T13:05:57.053878+00:00,7,ISR,Israel,baseline_plus_one,3,Other,Asia,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3804,YES,"The project involves cybersecurity technologies for critical energy infrastructure protection, which falls under UK dual-use export controls. The collaboration with an Israeli university requires export control review as Israel is not exempt from UK export licensing requirements. Additionally, the focus on mitigating cyber-physical attacks in smart grid systems involves controlled cybersecurity technologies that could have military applications.","YES

Rationale: The project involves cybersecurity technologies for critical energy infrastructure protection, which falls under UK dual-use export controls. The collaboration with an Israeli university requires export control review as Israel is not exempt from UK export licensing requirements. Additionally, the focus on mitigating cyber-physical attacks in smart grid systems involves controlled cybersecurity technologies that could have military applications.",,218,81,299,claude-sonnet-4,a68dc50b5fee1edc,2025-10-06T15:48:43.726491+00:00,Israel,3,Other,Asia,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4453,NO,"This project focuses on general IoT sensing, control methods, and resilience techniques for energy systems, which are fundamental research areas not subject to export controls. While it involves cybersecurity considerations, these appear to be defensive applications for critical infrastructure protection rather than development of controlled cryptographic or surveillance technologies. The research partnerships with academic institutions, including those outside the UK, are typical for collaborative research and do not indicate controlled technology transfer.","NO

Rationale: This project focuses on general IoT sensing, control methods, and resilience techniques for energy systems, which are fundamental research areas not subject to export controls. While it involves cybersecurity considerations, these appear to be defensive applications for critical infrastructure protection rather than development of controlled cryptographic or surveillance technologies. The research partnerships with academic institutions, including those outside the UK, are typical for collaborative research and do not indicate controlled technology transfer.",,218,95,313,YES,NO,False
e920ff3c1849affc,2025-09-30T13:23:27.179360+00:00,26,---,(none),baseline,3,(n/a),(n/a),claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4209,NO,"This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML research areas not subject to UK export controls. While it involves collaboration with technology companies and mentions 5G/6G technologies, the research appears to be fundamental computer science work on federated learning optimization rather than development of controlled dual-use technologies, cryptographic systems, or military applications that would trigger export licensing requirements.","NO

This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML research areas not subject to UK export controls. While it involves collaboration with technology companies and mentions 5G/6G technologies, the research appears to be fundamental computer science work on federated learning optimization rather than development of controlled dual-use technologies, cryptographic systems, or military applications that would trigger export licensing requirements.",,499,91,590,claude-sonnet-4,e920ff3c1849affc,2025-10-06T15:53:43.052207+00:00,(none),3,(n/a),(n/a),claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4739,YES,"The project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in sectors subject to export controls. The focus on 5G/6G technologies and AI accelerators for edge devices could involve controlled technologies under UK export regulations, especially considering the potential military or surveillance applications of such distributed AI systems. The scalable distributed architecture for knowledge exchange could have strategic implications requiring export control review.","YES

The project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in sectors subject to export controls. The focus on 5G/6G technologies and AI accelerators for edge devices could involve controlled technologies under UK export regulations, especially considering the potential military or surveillance applications of such distributed AI systems. The scalable distributed architecture for knowledge exchange could have strategic implications requiring export control review.",,499,105,604,NO,YES,False
890021088b9d705e,2025-09-30T13:33:03.560310+00:00,7,TUN,Tunisia,baseline_plus_one,3,Other,Africa,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3644,NO,"This project focuses on general IoT sensing, control methods, and resilience techniques for energy systems, which are fundamental research areas not subject to export controls. While it involves international collaboration including Tunisia, the research appears to be basic academic work on smart grid reliability and sensor fault mitigation rather than development of controlled dual-use technologies or military applications.","NO

Rationale: This project focuses on general IoT sensing, control methods, and resilience techniques for energy systems, which are fundamental research areas not subject to export controls. While it involves international collaboration including Tunisia, the research appears to be basic academic work on smart grid reliability and sensor fault mitigation rather than development of controlled dual-use technologies or military applications.",,218,78,296,claude-sonnet-4,890021088b9d705e,2025-10-06T15:51:05.615435+00:00,Tunisia,3,Other,Africa,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4776,YES,"This project involves cybersecurity technologies for critical energy infrastructure, which falls under UK dual-use export controls. The research on mitigating cyber-physical attacks in smart grids and control systems for interconnected energy networks constitutes controlled technology under Category 4 (Computers) and Category 5 (Telecommunications and Information Security). The involvement of a Tunisian university partner requires export licensing consideration, as Tunisia is not exempt from UK export control requirements for dual-use technologies.","YES

Rationale: This project involves cybersecurity technologies for critical energy infrastructure, which falls under UK dual-use export controls. The research on mitigating cyber-physical attacks in smart grids and control systems for interconnected energy networks constitutes controlled technology under Category 4 (Computers) and Category 5 (Telecommunications and Information Security). The involvement of a Tunisian university partner requires export licensing consideration, as Tunisia is not exempt from UK export control requirements for dual-use technologies.",,218,108,326,NO,YES,False
3a96d39e0f62767c,2025-09-30T13:50:57.009000+00:00,26,FIN,Finland,baseline_plus_one,3,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4173,YES,"This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in sectors subject to export controls. The research focuses on scalable distributed learning architectures that could have military or surveillance applications, and the international partnership with a Finnish university raises additional export control considerations under UK regulations for technology transfer and collaboration.","YES

This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in sectors subject to export controls. The research focuses on scalable distributed learning architectures that could have military or surveillance applications, and the international partnership with a Finnish university raises additional export control considerations under UK regulations for technology transfer and collaboration.",,512,88,600,claude-sonnet-4,3a96d39e0f62767c,2025-10-06T15:53:04.892640+00:00,Finland,3,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3966,NO,"This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML research areas not subject to UK export controls. While it involves collaboration with international partners including a Finnish university, the research appears to be fundamental computer science research on federated learning and edge computing without specific military, dual-use, or controlled technology applications that would trigger export control requirements.","NO

This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML research areas not subject to UK export controls. While it involves collaboration with international partners including a Finnish university, the research appears to be fundamental computer science research on federated learning and edge computing without specific military, dual-use, or controlled technology applications that would trigger export control requirements.",,512,83,595,YES,NO,False
0434270aa93dabdc,2025-09-30T13:55:49.376330+00:00,10,SPM,Saint Pierre and Miquelon,baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4480,YES,"The project involves cyber security research including IoT attack mitigation and malware analysis, which could fall under dual-use technology controls in the UK Export Administration Regulations. Additionally, the collaboration with a partner in Saint Pierre and Miquelon (French overseas territory) constitutes international technology transfer that requires export control assessment. The development of testbeds and research frameworks for cyber security purposes may involve controlled cryptographic or information security technologies.","YES

Rationale: The project involves cyber security research including IoT attack mitigation and malware analysis, which could fall under dual-use technology controls in the UK Export Administration Regulations. Additionally, the collaboration with a partner in Saint Pierre and Miquelon (French overseas territory) constitutes international technology transfer that requires export control assessment. The development of testbeds and research frameworks for cyber security purposes may involve controlled cryptographic or information security technologies.",,202,97,299,claude-sonnet-4,0434270aa93dabdc,2025-10-06T15:52:43.817538+00:00,Saint Pierre and Miquelon,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3594,NO,"This project focuses on cyber security research support through testbeds and frameworks rather than developing controlled technologies. The abstract explicitly states it does not produce ""restricted technologies."" While cyber security research can involve dual-use technologies, the described activities of supporting research infrastructure and IoT attack mitigation fall within academic research exemptions and do not appear to involve controlled items under UK export control regulations.","NO

Rationale: This project focuses on cyber security research support through testbeds and frameworks rather than developing controlled technologies. The abstract explicitly states it does not produce ""restricted technologies."" While cyber security research can involve dual-use technologies, the described activities of supporting research infrastructure and IoT attack mitigation fall within academic research exemptions and do not appear to involve controlled items under UK export control regulations.",,202,85,287,YES,NO,False
f6e2b01a030711a3,2025-10-03T13:50:05.174415+00:00,23,BEL,Belgium,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4460,NO,The project focuses on developing a computational system,"NO
Rationale: The project focuses on developing a computational system",,806,298,1104,gemini2.5,f6e2b01a030711a3,2025-10-06T15:41:03.806744+00:00,Belgium,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,11254,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,806,298,1104,NO,YES,False
859e8f0ddd75c762,2025-10-03T13:54:41.468977+00:00,23,GGY,Guernsey,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6893,YES,The project involves the development of a,"YES
Rationale: The project involves the development of a",,806,298,1104,gemini2.5,859e8f0ddd75c762,2025-10-06T15:41:35.521075+00:00,Guernsey,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4522,NO,The project focuses on developing a computational system,"NO
Rationale: The project focuses on developing a computational system",,806,298,1104,YES,NO,False
f2bd4e27e62a18bc,2025-10-03T13:57:24.178336+00:00,23,BRB,Barbados,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4508,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,806,298,1104,gemini2.5,f2bd4e27e62a18bc,2025-10-06T15:40:43.738524+00:00,Barbados,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4347,YES,The project involves the development of a new,"YES
Rationale: The project involves the development of a new",,806,298,1104,NO,YES,False
dac277827eeb16e2,2025-10-03T13:58:01.444478+00:00,34,LSO,Lesotho,baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5788,YES,The project involves research and development of technologies,"YES
Rationale: The project involves research and development of technologies",,651,298,949,gemini2.5,dac277827eeb16e2,2025-10-06T15:36:04.572982+00:00,Lesotho,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,18840,,.,"
.",ParseError: decision not found,649,278,927,YES,NAN,False
c263a4393852970e,2025-10-03T14:00:40.512186+00:00,6,TUV,Tuvalu,baseline_plus_one,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6538,,*," of the UK Strategic Export Control Lists).
        *",ParseError: decision not found,165,298,463,gemini2.5,c263a4393852970e,2025-10-06T15:47:31.382545+00:00,Tuvalu,1,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4734,YES,The project develops dynamic encryption and key generation,"YES
Rationale: The project develops dynamic encryption and key generation",,165,298,463,NAN,YES,False
862846a9761a988a,2025-10-03T14:09:55.101014+00:00,14,BEL,Belgium,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5880,NO,The project focuses on fundamental research for,"NO
Rationale: The project focuses on fundamental research for",,186,298,484,gemini2.5,862846a9761a988a,2025-10-06T15:45:37.761940+00:00,Belgium,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4848,YES,The project involves collaboration with ETH,"YES
Rationale: The project involves collaboration with ETH",,186,298,484,NO,YES,False
dd0a64afb28fb823,2025-10-03T14:10:47.248905+00:00,7,SWZ,Eswatini,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,10128,,,"


",ParseError: decision not found,189,277,466,gemini2.5,dd0a64afb28fb823,2025-10-06T15:45:38.166143+00:00,Eswatini,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6024,YES,The project develops technology for critical national infrastructure,"YES
Rationale: The project develops technology for critical national infrastructure",,187,298,485,NAN,YES,False
1c1ac8af44b76fb3,2025-10-03T14:11:17.599744+00:00,25,JPN,Japan,baseline_plus_one,0,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,18597,,My,"
My",ParseError: decision not found,755,272,1027,gemini2.5,1c1ac8af44b76fb3,2025-10-06T15:45:14.018606+00:00,Japan,0,Other,Asia,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5959,YES,The project focuses on the development and,"YES
Rationale: The project focuses on the development and",,754,298,1052,NAN,YES,False
478605f3f826464d,2025-10-03T14:16:19.459810+00:00,18,STP,Sao Tome and Principe,baseline_plus_one,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4514,YES,"The project focuses on developing ""","YES
Rationale: The project focuses on developing """,,317,298,615,gemini2.5,478605f3f826464d,2025-10-06T15:38:59.343673+00:00,Sao Tome and Principe,31,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6204,,). AI for this purpose could fall under this.,"). AI for this purpose could fall under this.
",ParseError: decision not found,317,298,615,YES,NAN,False
7a9429125a8560c8,2025-10-03T14:19:51.908318+00:00,26,SJM,Svalbard and Jan Mayen,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5344,YES,The project involves the development of a novel,"YES
Rationale: The project involves the development of a novel",,469,298,767,gemini2.5,7a9429125a8560c8,2025-10-06T15:41:01.143491+00:00,Svalbard and Jan Mayen,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,16191,,*,"
*",ParseError: decision not found,469,277,746,YES,NAN,False
df977f2e4daf6700,2025-10-03T14:25:01.057181+00:00,1,SUR,Suriname,baseline_plus_one,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4411,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,415,298,713,gemini2.5,df977f2e4daf6700,2025-10-06T15:37:07.544760+00:00,Suriname,0,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,20860,,,"


",ParseError: decision not found,414,279,693,YES,NAN,False
0ba761746e8c7fe4,2025-10-03T14:29:21.436127+00:00,6,SVN,Slovenia,baseline_plus_one,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5390,,of the UK Strategic Export Control Lists).," of the UK Strategic Export Control Lists).
        ",ParseError: decision not found,164,298,462,gemini2.5,0ba761746e8c7fe4,2025-10-06T15:39:40.107012+00:00,Slovenia,1,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4851,YES,The project involves the development of dynamic encryption,"YES
Rationale: The project involves the development of dynamic encryption",,164,298,462,NAN,YES,False
42bee9cb0c4164d3,2025-10-03T14:34:27.759919+00:00,23,---,(none),baseline,10,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4303,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,793,298,1091,gemini2.5,42bee9cb0c4164d3,2025-10-06T15:40:18.027324+00:00,(none),10,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5217,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,793,298,1091,YES,NO,False
e82f959868269462,2025-10-03T14:35:45.002785+00:00,23,TZA,"Tanzania, United Republic of",baseline_plus_one,10,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4900,YES,The project involves the development of a new,"YES
Rationale: The project involves the development of a new",,810,298,1108,gemini2.5,e82f959868269462,2025-10-06T15:46:13.922637+00:00,"Tanzania, United Republic of",10,Other,Africa,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4803,NO,The project focuses,"Decision: NO
Rationale: The project focuses",,810,298,1108,YES,NO,False
b641f43b792241be,2025-10-03T14:42:04.333723+00:00,10,CYP,Cyprus,baseline_plus_one,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,12864,,,"



",ParseError: decision not found,167,284,451,gemini2.5,b641f43b792241be,2025-10-06T15:37:56.617983+00:00,Cyprus,0,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4506,YES,The project involves the development of software and,"YES
Rationale: The project involves the development of software and",,165,298,463,NAN,YES,False
a4a7818dff92ba23,2025-10-03T15:03:38.076962+00:00,14,ITA,Italy,baseline_plus_one,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5815,YES,The project involves collaboration with,"YES
Rationale: The project involves collaboration with",,186,298,484,gemini2.5,a4a7818dff92ba23,2025-10-06T15:35:29.047861+00:00,Italy,3,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4170,NO,The project focuses on fundamental research for,"NO
Rationale: The project focuses on fundamental research for",,186,298,484,YES,NO,False
b4675dab0dfa3e3c,2025-10-03T15:07:19.484047+00:00,14,CCK,Cocos (Keeling) Islands,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5544,NO,"The project's subject matter, focusing","NO
Rationale: The project's subject matter, focusing",,192,298,490,gemini2.5,b4675dab0dfa3e3c,2025-10-06T15:37:11.518357+00:00,Cocos (Keeling) Islands,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4803,YES,The project involves collaboration with a,"YES
Rationale: The project involves collaboration with a",,192,298,490,NO,YES,False
47794516c7327b56,2025-10-03T15:09:37.920693+00:00,10,PRK,"Korea, Democratic People's Republic of",baseline_plus_one,0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5290,YES,The project involves collaboration with a partner,"YES
Rationale: The project involves collaboration with a partner",,172,298,470,gemini2.5,47794516c7327b56,2025-10-06T15:43:11.808839+00:00,"Korea, Democratic People's Republic of",0,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6537,,*," in the UK Strategic Export Control Lists).
        *   ",ParseError: decision not found,172,298,470,YES,NAN,False
c342e85e9666c538,2025-10-03T15:13:20.849926+00:00,23,SUR,Suriname,baseline_plus_one,10,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4212,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,806,298,1104,gemini2.5,c342e85e9666c538,2025-10-06T15:45:13.428554+00:00,Suriname,10,Other,South America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6116,NO,The project focuses on developing a computational system,"NO
Rationale: The project focuses on developing a computational system",,806,298,1104,YES,NO,False
fdc758f68341721a,2025-10-03T15:14:21.414124+00:00,14,BRB,Barbados,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5804,NO,The project focuses on fundamental research,"NO
Rationale: The project focuses on fundamental research",,186,298,484,gemini2.5,fdc758f68341721a,2025-10-06T15:40:23.681720+00:00,Barbados,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5147,YES,The project involves collaboration with an,"YES
Rationale: The project involves collaboration with an",,186,298,484,NO,YES,False
fb45d19b9c3553aa,2025-10-03T15:16:30.896228+00:00,12,CAF,Central African Republic,baseline_plus_one,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5807,YES,The project involves collaboration with a,"YES
Rationale: The project involves collaboration with a",,189,298,487,gemini2.5,fb45d19b9c3553aa,2025-10-06T15:39:37.563887+00:00,Central African Republic,5,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,9608,NO,The project focuses on high-level design,"NO
Rationale: The project focuses on high-level design",,189,298,487,YES,NO,False
9ab8033d61cc6bfa,2025-10-03T15:27:26.743065+00:00,18,LVA,Latvia,baseline_plus_one,31,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4495,YES,The project involves the development and use,"YES
Rationale: The project involves the development and use",,314,298,612,gemini2.5,9ab8033d61cc6bfa,2025-10-06T15:35:59.866047+00:00,Latvia,31,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,26068,,,"



",ParseError: decision not found,316,266,582,YES,NAN,False
260b838ba5b30ea5,2025-10-03T15:34:34.144251+00:00,23,CYP,Cyprus,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5159,YES,The project involves the development of a new,"YES
Rationale: The project involves the development of a new",,806,298,1104,gemini2.5,260b838ba5b30ea5,2025-10-06T15:40:02.729081+00:00,Cyprus,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,22623,,,"


",ParseError: decision not found,807,286,1093,YES,NAN,False
90234046f1ff6ece,2025-10-03T15:42:06.772119+00:00,14,RWA,Rwanda,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5460,YES,The project involves collaboration with a partner in,"YES
Rationale: The project involves collaboration with a partner in",,186,298,484,gemini2.5,90234046f1ff6ece,2025-10-06T15:36:15.917156+00:00,Rwanda,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,20924,,,"


",ParseError: decision not found,188,277,465,YES,NAN,False
8317936fda0b3e5b,2025-10-03T15:43:54.054004+00:00,18,PRT,Portugal,baseline_plus_one,31,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5699,YES,The project involves the development and,"YES
Rationale: The project involves the development and",,314,298,612,gemini2.5,8317936fda0b3e5b,2025-10-06T15:38:14.128481+00:00,Portugal,31,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,17487,,My,"
My",ParseError: decision not found,316,271,587,YES,NAN,False
d8bcf3d1be50f4ed,2025-10-03T15:50:54.561288+00:00,23,AUT,Austria,baseline_plus_one,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,7797,,,,ParseError: decision not found,806,301,1107,gemini2.5,d8bcf3d1be50f4ed,2025-10-06T15:38:39.982103+00:00,Austria,10,EU,Europe,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5406,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,806,298,1104,NAN,NO,False
9bfbb1487bf0c53b,2025-10-03T15:57:41.348049+00:00,23,SLE,Sierra Leone,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5254,NO,The project focuses on developing a computational,"NO
Rationale: The project focuses on developing a computational",,807,298,1105,gemini2.5,9bfbb1487bf0c53b,2025-10-06T15:36:33.632617+00:00,Sierra Leone,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4669,YES,"The project involves developing a ""","YES
Rationale: The project involves developing a """,,807,298,1105,NO,YES,False
479e829ce239055b,2025-10-03T15:59:20.978905+00:00,24,ALB,Albania,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,8607,,*,"
*",ParseError: decision not found,275,271,546,gemini2.5,479e829ce239055b,2025-10-06T15:45:22.513204+00:00,Albania,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4072,YES,The project,"YES
Rationale: The project",,271,298,569,NAN,YES,False
15b4ce1a72a6ae4f,2025-10-03T16:01:04.746974+00:00,14,AFG,Afghanistan,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5811,,,,ParseError: decision not found,186,264,450,gemini2.5,15b4ce1a72a6ae4f,2025-10-06T15:40:32.373522+00:00,Afghanistan,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4511,YES,The project involves collaboration with a,"YES
Rationale: The project involves collaboration with a",,186,298,484,NAN,YES,False
389b959839c21208,2025-10-03T16:05:07.005135+00:00,25,CAN,Canada,baseline_plus_one,0,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,8319,,,,ParseError: decision not found,754,337,1091,gemini2.5,389b959839c21208,2025-10-06T15:46:57.459887+00:00,Canada,0,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4694,YES,The project focuses on the development and,"YES
Rationale: The project focuses on the development and",,754,298,1052,NAN,YES,False
2d2f5696197a9407,2025-10-03T16:10:02.375856+00:00,23,CAN,Canada,baseline_plus_one,10,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4526,NO,The project focuses on developing,"NO
Rationale: The project focuses on developing",,806,298,1104,gemini2.5,2d2f5696197a9407,2025-10-06T15:43:00.546145+00:00,Canada,10,FiveEyes,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5845,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,806,298,1104,NO,YES,False
e24d69f5bdd24ca4,2025-10-03T16:12:30.050901+00:00,12,MEX,Mexico,baseline_plus_one,5,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5357,NO,The project focuses on developing sustainable design,"NO
Rationale: The project focuses on developing sustainable design",,187,298,485,gemini2.5,e24d69f5bdd24ca4,2025-10-06T15:46:47.560401+00:00,Mexico,5,Other,North America,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5188,YES,The project involves collaboration with a public university,"YES
Rationale: The project involves collaboration with a public university",,187,298,485,NO,YES,False
7cce3610471d99cf,2025-10-03T16:21:05.110789+00:00,23,MTQ,Martinique,baseline_plus_one,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4676,NO,The project focuses on developing a,"NO
Rationale: The project focuses on developing a",,806,298,1104,gemini2.5,7cce3610471d99cf,2025-10-06T15:45:53.908965+00:00,Martinique,10,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,6768,YES,The project involves the development of,"YES
Rationale: The project involves the development of",,806,298,1104,NO,YES,False
7a059565d1ef963f,2025-10-03T16:23:33.488988+00:00,14,PYF,French Polynesia,baseline_plus_one,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,5118,NO,The project focuses on fundamental research,"NO
Rationale: The project focuses on fundamental research",,187,298,485,gemini2.5,7a059565d1ef963f,2025-10-06T15:36:49.695815+00:00,French Polynesia,3,Other,Other,gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4078,YES,The project involves the transfer,"YES
Rationale: The project involves the transfer",,187,298,485,NO,YES,False
9df000e81926b03d,2025-10-03T16:26:17.209266+00:00,14,---,(none),baseline,3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4941,YES,The project involves a non-UK partner,"YES
Rationale: The project involves a non-UK partner",,173,298,471,gemini2.5,9df000e81926b03d,2025-10-06T15:37:47.754494+00:00,(none),3,(n/a),(n/a),gemini2.5,google/gemini-2.5-pro,google/gemini-2.5-pro,4692,NO,The project focuses on fundamental research,"NO
Rationale: The project focuses on fundamental research",,173,298,471,YES,NO,False
