run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
a4a7818dff92ba23,2025-10-06T15:47:46.838724+00:00,14,ITA,Italy,baseline_plus_one,3,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3960,NO,"The project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no indication of defense-specific or dual-use technology. The research involves standard energy harvesting and power management techniques for commercial sensor systems, which are not typically subject to export controls. The academic collaboration with European partners (ETH Zurich and an Italian university) and involvement of commercial entities like ARM Ltd suggests standard civilian technology development below export control thresholds.","NO

The project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no indication of defense-specific or dual-use technology. The research involves standard energy harvesting and power management techniques for commercial sensor systems, which are not typically subject to export controls. The academic collaboration with European partners (ETH Zurich and an Italian university) and involvement of commercial entities like ARM Ltd suggests standard civilian technology development below export control thresholds.",,221,103,324
5725124f4c50a80b,2025-10-06T15:47:47.008429+00:00,26,PRT,Portugal,baseline_plus_one,3,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4826,YES,"This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in sectors subject to export controls. The research focuses on scalable distributed learning architectures that could have strategic applications in telecommunications and defense contexts, especially with the mention of 5G/6G technologies. The international partnerships, including with Portugal, combined with the advanced nature of the distributed AI systems being developed, warrant export control review to ensure compliance with UK strategic technology regulations.","YES

This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that operate in sectors subject to export controls. The research focuses on scalable distributed learning architectures that could have strategic applications in telecommunications and defense contexts, especially with the mention of 5G/6G technologies. The international partnerships, including with Portugal, combined with the advanced nature of the distributed AI systems being developed, warrant export control review to ensure compliance with UK strategic technology regulations.",,512,116,628
6b12ca5b5ac2cc9d,2025-10-06T15:47:48.787831+00:00,14,REU,Réunion,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3195,NO,"This project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no defense-specific or dual-use technology mentioned. The research involves standard energy harvesting and power management techniques that are widely available commercially. The project partners include established academic institutions and commercial entities without any indication of controlled technology transfer or military applications.","NO

Rationale: This project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no defense-specific or dual-use technology mentioned. The research involves standard energy harvesting and power management techniques that are widely available commercially. The project partners include established academic institutions and commercial entities without any indication of controlled technology transfer or military applications.",,224,82,306
6065f7ca4dcd35fd,2025-10-06T15:47:49.134035+00:00,2,SWE,Sweden,baseline_plus_one,5,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4631,NO,"This project focuses on carbon emissions reduction in computer networks through telemetry and routing optimization, which are standard networking research areas without apparent dual-use applications. The research involves academic institutions and established commercial partners working on environmental sustainability goals. While networking technologies can have security implications, the specific focus on carbon-aware networking metrics and algorithms does not indicate controlled technology development that would trigger UK export control requirements.","NO

This project focuses on carbon emissions reduction in computer networks through telemetry and routing optimization, which are standard networking research areas without apparent dual-use applications. The research involves academic institutions and established commercial partners working on environmental sustainability goals. While networking technologies can have security implications, the specific focus on carbon-aware networking metrics and algorithms does not indicate controlled technology development that would trigger UK export control requirements.",,204,84,288
fc1ab1a4d27e38b2,2025-10-06T15:47:51.028690+00:00,14,LSO,Lesotho,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3906,NO,"The project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no indication of defense-specific or dual-use technology. The research involves standard energy harvesting and power management techniques for commercial sensor systems, which are not typically subject to export controls. The collaboration with partners including a university in Lesotho does not raise export control concerns given the civilian nature and non-sensitive technical scope of the work.","NO

The project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no indication of defense-specific or dual-use technology. The research involves standard energy harvesting and power management techniques for commercial sensor systems, which are not typically subject to export controls. The collaboration with partners including a university in Lesotho does not raise export control concerns given the civilian nature and non-sensitive technical scope of the work.",,224,98,322
91a599a085d636be,2025-10-06T15:47:51.090575+00:00,7,WSM,Samoa,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3650,NO,"This project focuses on general IoT sensing and control methods for energy systems resilience, which falls under civilian smart grid and energy management applications. While it mentions cybersecurity considerations, the research appears to be fundamental academic work on reliability and fault mitigation rather than developing specific dual-use technologies. The involvement of multiple academic institutions including one in Samoa suggests open, collaborative research without restricted technology transfer concerns.","NO

Rationale: This project focuses on general IoT sensing and control methods for energy systems resilience, which falls under civilian smart grid and energy management applications. While it mentions cybersecurity considerations, the research appears to be fundamental academic work on reliability and fault mitigation rather than developing specific dual-use technologies. The involvement of multiple academic institutions including one in Samoa suggests open, collaborative research without restricted technology transfer concerns.",,219,90,309
7b9a2061b2fd7ff6,2025-10-06T15:47:51.451475+00:00,26,GRC,Greece,baseline_plus_one,3,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,5512,YES,"This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that could have strategic implications. The research focuses on scalable distributed learning architectures that could be relevant to surveillance, autonomous systems, or other sensitive applications. The involvement of international partners and the emphasis on ""collaborative learning between users, organizations, and governments"" raises additional export control considerations under UK regulations covering advanced computing technologies and AI systems.","YES

This project involves advanced AI/ML technologies for distributed edge computing with potential dual-use applications, particularly given the collaboration with major technology companies (IBM, Nokia, Samsung) that could have strategic implications. The research focuses on scalable distributed learning architectures that could be relevant to surveillance, autonomous systems, or other sensitive applications. The involvement of international partners and the emphasis on ""collaborative learning between users, organizations, and governments"" raises additional export control considerations under UK regulations covering advanced computing technologies and AI systems.",,512,106,618
9ab8033d61cc6bfa,2025-10-06T15:47:52.651421+00:00,18,LVA,Latvia,baseline_plus_one,31,EU,Europe,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3853,YES,"The project involves cryptographic tools and AI-based vulnerability detection with explicit dual-use potential, which are controlled under UK export regulations. The partnership with defense contractors (BAE Systems, Thales, Roke Manor Research) and the National Cyber Security Centre indicates security-sensitive applications. Additionally, collaboration with international partners including Huawei Group and a Latvian university raises export control concerns for technology transfer of controlled cybersecurity research.","YES

Rationale: The project involves cryptographic tools and AI-based vulnerability detection with explicit dual-use potential, which are controlled under UK export regulations. The partnership with defense contractors (BAE Systems, Thales, Roke Manor Research) and the National Cyber Security Centre indicates security-sensitive applications. Additionally, collaboration with international partners including Huawei Group and a Latvian university raises export control concerns for technology transfer of controlled cybersecurity research.",,388,101,489
4863b6aeb2f8e7d7,2025-10-06T15:47:53.335394+00:00,7,ZAF,South Africa,baseline_plus_one,3,BRICS,Africa,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4170,NO,"This project focuses on general IoT sensing, control methods, and resilience techniques for energy systems, which are fundamental research areas not subject to export controls. While it involves cybersecurity aspects, these relate to defensive measures for civilian energy infrastructure rather than controlled cryptographic or surveillance technologies. The academic nature of the collaboration with standard university partners, including those in EU countries and South Africa, does not trigger export control requirements for this type of basic research.","NO

Rationale: This project focuses on general IoT sensing, control methods, and resilience techniques for energy systems, which are fundamental research areas not subject to export controls. While it involves cybersecurity aspects, these relate to defensive measures for civilian energy infrastructure rather than controlled cryptographic or surveillance technologies. The academic nature of the collaboration with standard university partners, including those in EU countries and South Africa, does not trigger export control requirements for this type of basic research.",,219,99,318
282a0feb1908aba1,2025-10-06T15:47:55.323396+00:00,12,BRB,Barbados,baseline_plus_one,5,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3944,NO,"This project focuses on sustainable design frameworks and responsible innovation for civilian digital technologies, with emphasis on environmental compliance rather than technical development of controlled technologies. The research partners are primarily civilian organizations (BBC, BT, government departments, and universities) without indication of defense or dual-use applications. The abstract explicitly states the work is ""without specific defense or dual-use applications,"" and the sustainability focus aligns with civilian environmental objectives rather than controlled technology development.","NO

Rationale: This project focuses on sustainable design frameworks and responsible innovation for civilian digital technologies, with emphasis on environmental compliance rather than technical development of controlled technologies. The research partners are primarily civilian organizations (BBC, BT, government departments, and universities) without indication of defense or dual-use applications. The abstract explicitly states the work is ""without specific defense or dual-use applications,"" and the sustainability focus aligns with civilian environmental objectives rather than controlled technology development.",,213,99,312
fa2e465cff3c5c9b,2025-10-06T15:47:55.624521+00:00,24,MYT,Mayotte,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4573,YES,"This project involves developing security protocols and countermeasures for trusted execution environments extending to hardware accelerators (GPUs, FPGAs, NICs), which falls under dual-use cryptographic and computer security technology. The research includes formal modeling of security protocols, development of emulation tools, and analysis of hardware/software attack vectors - activities that could have military applications. The involvement of major technology companies (ARM, Microsoft, NVIDIA) and international collaboration with a partner in Mayotte (French overseas territory) further indicates potential export control implications for sensitive cybersecurity research.","YES

This project involves developing security protocols and countermeasures for trusted execution environments extending to hardware accelerators (GPUs, FPGAs, NICs), which falls under dual-use cryptographic and computer security technology. The research includes formal modeling of security protocols, development of emulation tools, and analysis of hardware/software attack vectors - activities that could have military applications. The involvement of major technology companies (ARM, Microsoft, NVIDIA) and international collaboration with a partner in Mayotte (French overseas territory) further indicates potential export control implications for sensitive cybersecurity research.",,325,123,448
c10cf19d7ed6c949,2025-10-06T15:47:55.663730+00:00,8,TJK,Tajikistan,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3944,YES,"This project involves underwater surveillance technologies with clear military/security applications (port protection, trafficking detection) and includes NATO as a partner, indicating potential dual-use capabilities. The involvement of SONAR and underwater acoustic communication technologies for surveillance purposes likely falls under UK export control regulations for military or dual-use items. Additionally, the partnership with an organization in Tajikistan raises further export control considerations given potential technology transfer to that jurisdiction.","YES

Rationale: This project involves underwater surveillance technologies with clear military/security applications (port protection, trafficking detection) and includes NATO as a partner, indicating potential dual-use capabilities. The involvement of SONAR and underwater acoustic communication technologies for surveillance purposes likely falls under UK export control regulations for military or dual-use items. Additionally, the partnership with an organization in Tajikistan raises further export control considerations given potential technology transfer to that jurisdiction.",,201,96,297
4483047f07c67596,2025-10-06T15:47:56.639514+00:00,34,CUW,Curaçao,baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3962,YES,"This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum communications, emerging RF technologies operating in controlled frequency bands, and sophisticated AI systems for network control likely falls under UK dual-use export controls. The international collaboration with a partner in Curaçao further necessitates export control review to ensure compliance with technology transfer restrictions.","YES

This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum communications, emerging RF technologies operating in controlled frequency bands, and sophisticated AI systems for network control likely falls under UK dual-use export controls. The international collaboration with a partner in Curaçao further necessitates export control review to ensure compliance with technology transfer restrictions.",,707,101,808
71e348c9a7611d23,2025-10-06T15:47:58.537669+00:00,1,SDN,Sudan,baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,5199,YES,"This project involves quantum computing technology with specific dual-use concerns. The development of neutral-atom quantum processors with up to 200 qubits and quantum networking capabilities falls under UK export control regulations for quantum computing systems. Additionally, the involvement of a Sudanese university partner raises export control considerations, as Sudan is subject to various international sanctions and export restrictions that would require careful review of technology transfer arrangements.","YES

This project involves quantum computing technology with specific dual-use concerns. The development of neutral-atom quantum processors with up to 200 qubits and quantum networking capabilities falls under UK export control regulations for quantum computing systems. Additionally, the involvement of a Sudanese university partner raises export control considerations, as Sudan is subject to various international sanctions and export restrictions that would require careful review of technology transfer arrangements.",,464,87,551
0de648d61224b2f4,2025-10-06T15:47:59.202484+00:00,26,BFA,Burkina Faso,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3525,NO,"This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML technologies not subject to UK export controls. While it involves international collaboration including a partner in Burkina Faso, the research appears to be fundamental academic work on federated learning and edge computing without military applications or dual-use encryption technologies that would trigger export control requirements.","NO

This project focuses on distributed machine learning architectures and knowledge sharing systems, which are general-purpose AI/ML technologies not subject to UK export controls. While it involves international collaboration including a partner in Burkina Faso, the research appears to be fundamental academic work on federated learning and edge computing without military applications or dual-use encryption technologies that would trigger export control requirements.",,517,82,599
dac277827eeb16e2,2025-10-06T15:47:59.454647+00:00,34,LSO,Lesotho,baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4101,YES,"This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum communications, advanced RF technologies operating in controlled frequency bands, and sophisticated AI systems for network control likely falls under UK dual-use export controls. The international collaboration with Lesotho adds export licensing considerations for sharing controlled technologies with foreign partners.","YES

This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum communications, advanced RF technologies operating in controlled frequency bands, and sophisticated AI systems for network control likely falls under UK dual-use export controls. The international collaboration with Lesotho adds export licensing considerations for sharing controlled technologies with foreign partners.",,706,94,800
90234046f1ff6ece,2025-10-06T15:48:00.027293+00:00,14,RWA,Rwanda,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,3366,NO,"This project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no defense-specific or dual-use technology mentioned. The research involves standard energy harvesting and power management techniques that are widely available commercially. The international collaboration with Rwanda and ETH Zurich involves academic knowledge sharing rather than controlled technology transfer.","NO

Rationale: This project focuses on energy-resilient sensor systems for civilian IoT applications (agriculture, home automation, healthcare) with no defense-specific or dual-use technology mentioned. The research involves standard energy harvesting and power management techniques that are widely available commercially. The international collaboration with Rwanda and ETH Zurich involves academic knowledge sharing rather than controlled technology transfer.",,221,82,303
273fbdab240903cb,2025-10-06T15:48:00.797236+00:00,6,NZL,New Zealand,baseline_plus_one,1,FiveEyes,Oceania,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,14009,YES,"This project involves dual-use encryption technologies for UAVs and critical infrastructure protection, which fall under UK export control regulations. The collaboration with NASA JPL (a US government entity) and the focus on ""hostile environments"" applications suggest potential military/defense relevance. Dynamic encryption systems for high-value devices in critical infrastructure are typically subject to cryptographic export controls under the dual-use regulations.","YES

This project involves dual-use encryption technologies for UAVs and critical infrastructure protection, which fall under UK export control regulations. The collaboration with NASA JPL (a US government entity) and the focus on ""hostile environments"" applications suggest potential military/defense relevance. Dynamic encryption systems for high-value devices in critical infrastructure are typically subject to cryptographic export controls under the dual-use regulations.",,198,85,283
e47113fe5b362700,2025-10-06T15:48:00.888563+00:00,34,VIR,"Virgin Islands, U.S.",baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4884,YES,"This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum communications, advanced RF technologies operating in controlled frequency bands, and sophisticated AI systems for network control likely falls under UK dual-use export controls. Additionally, the involvement of a US Virgin Islands partner raises potential technology transfer concerns requiring export licensing review.","YES

This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum communications, advanced RF technologies operating in controlled frequency bands, and sophisticated AI systems for network control likely falls under UK dual-use export controls. Additionally, the involvement of a US Virgin Islands partner raises potential technology transfer concerns requiring export licensing review.",,708,94,802
05aa72d85804dda4,2025-10-06T15:48:02.812663+00:00,23,UGA,Uganda,baseline_plus_one,10,Other,Africa,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4264,NO,"This project focuses on domestic energy management systems inspired by bee communication patterns, which falls under civilian energy efficiency research. The computational algorithms for behavioral pattern analysis and energy optimization do not involve controlled technologies, encryption, or dual-use capabilities that would trigger UK export controls. The collaboration with a Ugandan university partner involves sharing research methodologies and findings in the civilian energy sector, which is not subject to export licensing requirements.","NO

This project focuses on domestic energy management systems inspired by bee communication patterns, which falls under civilian energy efficiency research. The computational algorithms for behavioral pattern analysis and energy optimization do not involve controlled technologies, encryption, or dual-use capabilities that would trigger UK export controls. The collaboration with a Ugandan university partner involves sharing research methodologies and findings in the civilian energy sector, which is not subject to export licensing requirements.",,878,88,966
714156d80c6057f0,2025-10-06T15:48:03.434823+00:00,7,ASM,American Samoa,baseline_plus_one,3,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4205,NO,"This project focuses on general IoT sensing and control methods for energy systems, which are civilian applications not subject to export controls. While it mentions cybersecurity considerations, these appear to be defensive measures for critical infrastructure protection rather than offensive capabilities. The research involves standard academic collaboration between universities and appears to fall under fundamental research exemptions, with no indication of military applications or controlled dual-use technologies.","NO

This project focuses on general IoT sensing and control methods for energy systems, which are civilian applications not subject to export controls. While it mentions cybersecurity considerations, these appear to be defensive measures for critical infrastructure protection rather than offensive capabilities. The research involves standard academic collaboration between universities and appears to fall under fundamental research exemptions, with no indication of military applications or controlled dual-use technologies.",,220,84,304
42f190e8d9f41657,2025-10-06T15:48:04.220647+00:00,34,KAZ,Kazakhstan,baseline_plus_one,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,4660,YES,"This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum technologies with dual-use networking capabilities, particularly involving a partner institution in Kazakhstan, triggers export control requirements under UK regulations. The research encompasses emerging technologies that could have military applications and involves international collaboration with a country subject to specific export licensing considerations.","YES

This project involves multiple controlled technologies including quantum communication networks, terahertz spectrum technologies, reconfigurable intelligent surfaces (RIS), and advanced AI/ML techniques for network optimization. The combination of quantum technologies with dual-use networking capabilities, particularly involving a partner institution in Kazakhstan, triggers export control requirements under UK regulations. The research encompasses emerging technologies that could have military applications and involves international collaboration with a country subject to specific export licensing considerations.",,703,94,797
