run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
ff316f924bac19b426dd69e93f906952a9c0ba8c,2025-10-26T17:00:48.948712+00:00,14,SPM,Saint Pierre and Miquelon,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4178,YES,"** The addition of a partner from Saint Pierre and Miquelon (a French overseas collectivity) does not change the export control assessment. The project involves fundamental research in energy-resilient sensor systems with civilian applications in agriculture, home automation, and healthcare. This research falls under the fundamental research exemption in UK export controls, and Saint Pierre and Miquelon, being part of France (an EU member and close UK ally), presents no additional export control concerns for this type of basic research collaboration.","**Decision: YES**

**Rationale:** The addition of a partner from Saint Pierre and Miquelon (a French overseas collectivity) does not change the export control assessment. The project involves fundamental research in energy-resilient sensor systems with civilian applications in agriculture, home automation, and healthcare. This research falls under the fundamental research exemption in UK export controls, and Saint Pierre and Miquelon, being part of France (an EU member and close UK ally), presents no additional export control concerns for this type of basic research collaboration.",,220,116,336
49c2a51ec37cf677f33f4d2af9c40ecbbe81f98c,2025-10-26T17:00:49.066778+00:00,24,HTI,Haiti,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3655,NO,"The addition of a Haitian university partner does not change the export control assessment. The project involves developing security protocols and formal modeling techniques for trusted execution environments, which could constitute dual-use technology under UK export controls. Haiti is not subject to specific UK sanctions, but the technical nature of the research into security protocols and countermeasures against attacks still requires careful consideration regardless of the partner's location.","1) Decision: NO

2) Rationale: The addition of a Haitian university partner does not change the export control assessment. The project involves developing security protocols and formal modeling techniques for trusted execution environments, which could constitute dual-use technology under UK export controls. Haiti is not subject to specific UK sanctions, but the technical nature of the research into security protocols and countermeasures against attacks still requires careful consideration regardless of the partner's location.",,324,97,421
483135355fc0421272fa0003184fa85ebac49060,2025-10-26T17:00:49.893387+00:00,18,ZAF,South Africa,single_partner,0,BRICS,Africa,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3521,NO,"The addition of a South African university partner does not trigger UK export control restrictions. South Africa is not subject to UK arms embargoes or strategic export controls that would restrict academic collaboration in cyber security research. The dual-use nature of the research remains the same, but standard academic partnerships with non-restricted countries do not require export licenses under UK regulations.","1) Decision: NO

2) Rationale: The addition of a South African university partner does not trigger UK export control restrictions. South Africa is not subject to UK arms embargoes or strategic export controls that would restrict academic collaboration in cyber security research. The dual-use nature of the research remains the same, but standard academic partnerships with non-restricted countries do not require export licenses under UK regulations.",,203,87,290
a27631ffc8b2eb05445339d8699f4d6b0892fbb2,2025-10-26T17:00:50.381571+00:00,23,KHM,Cambodia,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3686,NO,"Adding a Cambodian university partner does not change the fundamental assessment. This energy management research using bio-inspired algorithms and behavioral studies remains focused on civilian applications with no apparent dual-use concerns or controlled technologies. The project involves computational modeling, social research, and app development - none of which trigger UK export control requirements regardless of the partner's location.","1) Decision: NO

2) Rationale: Adding a Cambodian university partner does not change the fundamental assessment. This energy management research using bio-inspired algorithms and behavioral studies remains focused on civilian applications with no apparent dual-use concerns or controlled technologies. The project involves computational modeling, social research, and app development - none of which trigger UK export control requirements regardless of the partner's location.",,841,86,927
86e00df40225c513213c2be0b2cfd0649f1819ac,2025-10-26T17:00:50.546126+00:00,1,BMU,Bermuda,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4504,NO,"** The addition of a Bermuda university partner requires export control assessment under UK regulations. This quantum computing research involves controlled dual-use technologies including quantum processors, Rydberg state manipulation, and microwave photon transfer systems that could have military applications. Under the Export Control Order 2008 and dual-use regulations, sharing such advanced quantum technologies with international partners, even in Commonwealth territories like Bermuda, requires careful licensing consideration due to the strategic nature of quantum computing capabilities.","**Decision: NO**

**Rationale:** The addition of a Bermuda university partner requires export control assessment under UK regulations. This quantum computing research involves controlled dual-use technologies including quantum processors, Rydberg state manipulation, and microwave photon transfer systems that could have military applications. Under the Export Control Order 2008 and dual-use regulations, sharing such advanced quantum technologies with international partners, even in Commonwealth territories like Bermuda, requires careful licensing consideration due to the strategic nature of quantum computing capabilities.",,481,112,593
ad7ec247f7cf3bc1b8c1c11fbca23eb381b062a0,2025-10-26T17:00:51.108444+00:00,6,FLK,Falkland Islands (Malvinas),single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3909,NO,"** The addition of a Falkland Islands partner does not change the export control assessment. The Falkland Islands are a UK Overseas Territory, so collaboration there falls under UK domestic jurisdiction rather than international export controls. The core concerns remain unchanged - the dual-use encryption technology for UAVs and critical infrastructure still requires careful evaluation under UK Strategic Export Controls, but the territorial status of the Falklands partner means this addition does not trigger additional international export licensing requirements.","**Decision: NO**

**Rationale:** The addition of a Falkland Islands partner does not change the export control assessment. The Falkland Islands are a UK Overseas Territory, so collaboration there falls under UK domestic jurisdiction rather than international export controls. The core concerns remain unchanged - the dual-use encryption technology for UAVs and critical infrastructure still requires careful evaluation under UK Strategic Export Controls, but the territorial status of the Falklands partner means this addition does not trigger additional international export licensing requirements.",,216,111,327
4269749a9d9dea6577a9b5adfafabbc54b635a9f,2025-10-26T17:00:52.917529+00:00,14,FLK,Falkland Islands (Malvinas),single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3944,NO,"** The addition of a Falkland Islands partner does not change the export control assessment. The Falkland Islands are a UK Overseas Territory, making this effectively a domestic UK collaboration rather than an international partnership requiring export licensing. The project involves standard IoT sensor technology without dual-use applications, so no UK export controls under the Export Control Order 2008 are triggered by this partnership arrangement.","**Decision: NO**

**Rationale:** The addition of a Falkland Islands partner does not change the export control assessment. The Falkland Islands are a UK Overseas Territory, making this effectively a domestic UK collaboration rather than an international partnership requiring export licensing. The project involves standard IoT sensor technology without dual-use applications, so no UK export controls under the Export Control Order 2008 are triggered by this partnership arrangement.",,223,96,319
9a9256ab2adc9a93a8fbc09e153c8d15b1dc7305,2025-10-26T17:00:53.919908+00:00,26,IMN,Isle of Man,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4001,NO,"The addition of a partner from Isle of Man does not change the export control assessment. Isle of Man is a British Crown Dependency with close ties to the UK, and collaboration with institutions there typically does not trigger additional export licensing requirements under UK regulations. The project remains focused on AI/ML systems and distributed learning technologies, which may involve dual-use technologies, but the partner location does not introduce new export control concerns that would require a license.","1) Decision: NO

2) Rationale: The addition of a partner from Isle of Man does not change the export control assessment. Isle of Man is a British Crown Dependency with close ties to the UK, and collaboration with institutions there typically does not trigger additional export licensing requirements under UK regulations. The project remains focused on AI/ML systems and distributed learning technologies, which may involve dual-use technologies, but the partner location does not introduce new export control concerns that would require a license.",,511,105,616
a5cc18b126f4fa0e6cd8ee13cc435656c23b1fa4,2025-10-26T17:00:54.261593+00:00,8,BLM,Saint Barthélemy,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3858,NO,"The addition of Saint Barthélemy (French overseas collectivity) as a partner does not change the fundamental export control concerns. The project involves dual-use underwater surveillance technologies including SONAR systems that likely fall under UK strategic export controls. While Saint Barthélemy is part of France (an allied nation), the sensitive nature of the surveillance technologies and existing NATO/Thales partnerships still require proper export licensing assessment under the Export Control Order 2008.","1) Decision: NO

2) Rationale: The addition of Saint Barthélemy (French overseas collectivity) as a partner does not change the fundamental export control concerns. The project involves dual-use underwater surveillance technologies including SONAR systems that likely fall under UK strategic export controls. While Saint Barthélemy is part of France (an allied nation), the sensitive nature of the surveillance technologies and existing NATO/Thales partnerships still require proper export licensing assessment under the Export Control Order 2008.",,189,110,299
63c44430c54a350644f36829eef800eda91f2596,2025-10-26T17:00:54.788762+00:00,26,AFG,Afghanistan,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3675,NO,"The addition of an Afghan university partner creates significant export control concerns under UK regulations. Afghanistan is subject to comprehensive sanctions and export restrictions, and the project involves advanced AI/ML technologies that could have dual-use applications. The decentralized learning architecture and knowledge delivery systems described could potentially fall under controlled technology categories, making collaboration with Afghan institutions problematic under current UK export control laws.","1) Decision: NO

2) Rationale: The addition of an Afghan university partner creates significant export control concerns under UK regulations. Afghanistan is subject to comprehensive sanctions and export restrictions, and the project involves advanced AI/ML technologies that could have dual-use applications. The decentralized learning architecture and knowledge delivery systems described could potentially fall under controlled technology categories, making collaboration with Afghan institutions problematic under current UK export control laws.",,509,92,601
9b661c3bae62da4a00bd530f25aa91da93fe65ee,2025-10-26T17:00:55.039558+00:00,24,KNA,Saint Kitts and Nevis,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4313,NO,"The addition of a Saint Kitts and Nevis university partner does not change the export control assessment. The project involves developing security protocol emulators and researching countermeasures against hardware/software attacks, which could constitute dual-use technology under UK export controls. Saint Kitts and Nevis is not subject to specific UK sanctions, but the technical nature of the research into trusted execution environments and attack countermeasures still requires careful export control consideration regardless of the partner's location.","1) Decision: NO

2) Rationale: The addition of a Saint Kitts and Nevis university partner does not change the export control assessment. The project involves developing security protocol emulators and researching countermeasures against hardware/software attacks, which could constitute dual-use technology under UK export controls. Saint Kitts and Nevis is not subject to specific UK sanctions, but the technical nature of the research into trusted execution environments and attack countermeasures still requires careful export control consideration regardless of the partner's location.",,331,118,449
1c7725c75cdc274049cb2993facf62bc125fbbb6,2025-10-26T17:00:55.497826+00:00,7,TUR,Türkiye,single_partner,0,Other,Asia,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,6215,NO,"** The addition of a Turkish university partner does not trigger UK export control restrictions, as Türkiye is not subject to UK sanctions and the research appears to be fundamental in nature. However, the project's focus on control systems for critical energy infrastructure and cyber-physical attack mitigation involves dual-use technologies that could have military applications. Under the Export Control Order 2008, such technologies may require export licenses when shared internationally, even with NATO allies like Türkiye, particularly given the sensitive nature of critical infrastructure protection methods.","**Decision: NO**

**Rationale:** The addition of a Turkish university partner does not trigger UK export control restrictions, as Türkiye is not subject to UK sanctions and the research appears to be fundamental in nature. However, the project's focus on control systems for critical energy infrastructure and cyber-physical attack mitigation involves dual-use technologies that could have military applications. Under the Export Control Order 2008, such technologies may require export licenses when shared internationally, even with NATO allies like Türkiye, particularly given the sensitive nature of critical infrastructure protection methods.",,218,121,339
f1db23234d42464f56c2976423bd821d1a2647f0,2025-10-26T17:00:56.367479+00:00,2,AUS,Australia,single_partner,0,FiveEyes,Oceania,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3420,NO,"The addition of an Australian public university partner does not trigger UK export control concerns. Australia is a close ally with strong research collaboration frameworks with the UK, and the project focuses on carbon emissions reduction in networking - a civilian environmental application with no apparent dual-use implications. The research remains in fundamental academic territory without controlled technology transfer risks.","1) Decision: NO

2) Rationale: The addition of an Australian public university partner does not trigger UK export control concerns. Australia is a close ally with strong research collaboration frameworks with the UK, and the project focuses on carbon emissions reduction in networking - a civilian environmental application with no apparent dual-use implications. The research remains in fundamental academic territory without controlled technology transfer risks.",,190,82,272
8f82f603daf6404cdccc570ae78d5270522da47a,2025-10-26T17:00:57.953839+00:00,2,SDN,Sudan,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4023,YES,"The addition of a Sudanese university partner triggers UK export control requirements. Sudan is subject to comprehensive UK sanctions under The Sudan (Sanctions) (EU Exit) Regulations 2019, and technology transfer to Sudanese entities requires an export licence. Even though this appears to be fundamental research on carbon-aware networking, the collaboration would involve sharing technical knowledge with a sanctioned jurisdiction, making export control compliance mandatory.","1) Decision: YES

2) Rationale: The addition of a Sudanese university partner triggers UK export control requirements. Sudan is subject to comprehensive UK sanctions under The Sudan (Sanctions) (EU Exit) Regulations 2019, and technology transfer to Sudanese entities requires an export licence. Even though this appears to be fundamental research on carbon-aware networking, the collaboration would involve sharing technical knowledge with a sanctioned jurisdiction, making export control compliance mandatory.",,190,101,291
3f20a7ac6f0c7ca46126cd09a76339611c4b530f,2025-10-26T17:00:58.116975+00:00,2,CMR,Cameroon,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3324,NO,"The addition of a Cameroon university partner does not trigger UK export control restrictions. Cameroon is not subject to UK sanctions or arms embargoes, and the project involves environmental networking research rather than controlled technologies. The collaboration with a public academic institution for climate change mitigation research falls within standard academic cooperation and does not require export licensing under UK regulations.","1) Decision: NO

2) Rationale: The addition of a Cameroon university partner does not trigger UK export control restrictions. Cameroon is not subject to UK sanctions or arms embargoes, and the project involves environmental networking research rather than controlled technologies. The collaboration with a public academic institution for climate change mitigation research falls within standard academic cooperation and does not require export licensing under UK regulations.",,192,88,280
ff30b08b9d07dafe699cfbe6531297e7c35a1477,2025-10-26T17:00:58.363035+00:00,25,MHL,Marshall Islands,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4096,YES,The addition of Marshall Islands as a partner fundamentally changes the export control assessment. Marshall Islands is not listed in the UK's Open General Export Licence (OGEL) schedules and would likely require individual export licensing for dual-use telecommunications technologies under the Export Control Order 2008. The federated experimental platform involves advanced networking infrastructure and data sharing that could constitute controlled dual-use items requiring export authorization when shared with this jurisdiction.,"1) Decision: YES

2) Rationale: The addition of Marshall Islands as a partner fundamentally changes the export control assessment. Marshall Islands is not listed in the UK's Open General Export Licence (OGEL) schedules and would likely require individual export licensing for dual-use telecommunications technologies under the Export Control Order 2008. The federated experimental platform involves advanced networking infrastructure and data sharing that could constitute controlled dual-use items requiring export authorization when shared with this jurisdiction.",,910,104,1014
826d3e14b05180dcf635aeda6584e8f2c794f5f1,2025-10-26T17:00:59.205027+00:00,2,CCK,Cocos (Keeling) Islands,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3688,YES,"The addition of a public university partner in Cocos (Keeling) Islands does not raise export control concerns under UK regulations. Cocos (Keeling) Islands is an Australian external territory, and Australia is a close ally with no relevant export restrictions. The research on carbon-aware networking metrics and algorithms remains fundamental research that would qualify for the fundamental research exemption under UK export control law.","1) Decision: YES

2) Rationale: The addition of a public university partner in Cocos (Keeling) Islands does not raise export control concerns under UK regulations. Cocos (Keeling) Islands is an Australian external territory, and Australia is a close ally with no relevant export restrictions. The research on carbon-aware networking metrics and algorithms remains fundamental research that would qualify for the fundamental research exemption under UK export control law.",,198,98,296
1db750732950abb6c9d5de2f39aaccfca441131e,2025-10-26T17:00:59.617394+00:00,7,TLS,Timor-Leste,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,4469,YES,"The addition of a Timor-Leste university partner requires export control consideration under UK regulations. While the core research on IoT sensing and control systems for energy applications appears civilian in nature, the cybersecurity and control system elements could have dual-use implications under the UK Strategic Export Control Lists. Timor-Leste is not subject to specific UK sanctions, but technology transfer involving control systems and cybersecurity capabilities requires assessment under the dual-use export control regime to ensure compliance with licensing requirements.","1) Decision: YES

2) Rationale: The addition of a Timor-Leste university partner requires export control consideration under UK regulations. While the core research on IoT sensing and control systems for energy applications appears civilian in nature, the cybersecurity and control system elements could have dual-use implications under the UK Strategic Export Control Lists. Timor-Leste is not subject to specific UK sanctions, but technology transfer involving control systems and cybersecurity capabilities requires assessment under the dual-use export control regime to ensure compliance with licensing requirements.",,221,121,342
219c4b70267c0a10bc15e5caab9006547dde92dc,2025-10-26T17:01:00.058050+00:00,8,ALA,Åland Islands,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3664,NO,"The addition of Åland Islands as a partner does not change the fundamental export control concerns. The project involves dual-use underwater surveillance technologies with military applications, partnered with NATO and Thales (a major defense contractor). Under UK export control regulations, particularly the dual-use items list, underwater surveillance systems and SONAR technologies require careful licensing consideration regardless of the Åland Islands' autonomous status within Finland (an EU member state).","1) Decision: NO

2) Rationale: The addition of Åland Islands as a partner does not change the fundamental export control concerns. The project involves dual-use underwater surveillance technologies with military applications, partnered with NATO and Thales (a major defense contractor). Under UK export control regulations, particularly the dual-use items list, underwater surveillance systems and SONAR technologies require careful licensing consideration regardless of the Åland Islands' autonomous status within Finland (an EU member state).",,188,106,294
58bb0966555cf9da4e91a3a957a52fc1183fd988,2025-10-26T17:01:01.720965+00:00,23,ZMB,Zambia,single_partner,0,Other,Other,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.2,3744,YES,"The addition of a Zambian public university partner does not raise export control concerns for this project. The research focuses on energy management systems inspired by bee communication patterns and involves behavioral studies, computational modeling, and app development - none of which involve controlled technologies under UK export regulations. Academic collaboration on sustainable energy research with a public university falls within standard educational cooperation exemptions.","1) Decision: YES

2) Rationale: The addition of a Zambian public university partner does not raise export control concerns for this project. The research focuses on energy management systems inspired by bee communication patterns and involves behavioral studies, computational modeling, and app development - none of which involve controlled technologies under UK export regulations. Academic collaboration on sustainable energy research with a public university falls within standard educational cooperation exemptions.",,843,89,932
