run_id,timestamp_utc,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens
a27631ffc8b2eb05445339d8699f4d6b0892fbb2,2025-10-26T17:27:50.737701+00:00,23,KHM,Cambodia,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2387,NO,"The addition of a public university partner in Cambodia introduces potential export control concerns under UK regulations, particularly the Export Control Joint Unit (ECJU) guidelines. These guidelines require careful scrutiny of international collaborations to ensure that technology and data shared do not fall under controlled categories, especially in regions with varying regulatory environments. Given the computational and behavioral aspects of the project, there is a need to conduct a thorough export control assessment to mitigate any risks.","1) Decision: NO
2) Rationale: The addition of a public university partner in Cambodia introduces potential export control concerns under UK regulations, particularly the Export Control Joint Unit (ECJU) guidelines. These guidelines require careful scrutiny of international collaborations to ensure that technology and data shared do not fall under controlled categories, especially in regions with varying regulatory environments. Given the computational and behavioral aspects of the project, there is a need to conduct a thorough export control assessment to mitigate any risks.",,793,99,892
86e00df40225c513213c2be0b2cfd0649f1819ac,2025-10-26T17:27:50.842622+00:00,1,BMU,Bermuda,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3635,NO,"The addition of a public university in Bermuda as a project partner does not change the fundamental nature of the project, which involves advanced quantum computing technology. Under UK export control regulations, particularly the Export Control Joint Unit (ECJU) guidelines, the transfer of technology and knowledge related to quantum computing to entities outside the UK, including those in Bermuda, may require an export license due to the dual-use nature of such technology. Given the potential military and strategic applications of quantum computing, the project now requires a more thorough review to ensure compliance with these regulations.","1) Decision: NO
2) Rationale: The addition of a public university in Bermuda as a project partner does not change the fundamental nature of the project, which involves advanced quantum computing technology. Under UK export control regulations, particularly the Export Control Joint Unit (ECJU) guidelines, the transfer of technology and knowledge related to quantum computing to entities outside the UK, including those in Bermuda, may require an export license due to the dual-use nature of such technology. Given the potential military and strategic applications of quantum computing, the project now requires a more thorough review to ensure compliance with these regulations.",,453,122,575
ad7ec247f7cf3bc1b8c1c11fbca23eb381b062a0,2025-10-26T17:27:52.072570+00:00,6,FLK,Falkland Islands (Malvinas),single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2447,NO,"The addition of a public university located in the Falkland Islands (Malvinas) introduces potential export control concerns under UK regulations, particularly the Export Control Joint Unit (ECJU) guidelines. These guidelines restrict the transfer of sensitive technologies and information to certain regions and entities, and the Falkland Islands (Malvinas) may be subject to specific scrutiny due to its geopolitical status.","1) Decision: NO
2) Rationale: The addition of a public university located in the Falkland Islands (Malvinas) introduces potential export control concerns under UK regulations, particularly the Export Control Joint Unit (ECJU) guidelines. These guidelines restrict the transfer of sensitive technologies and information to certain regions and entities, and the Falkland Islands (Malvinas) may be subject to specific scrutiny due to its geopolitical status.",,192,88,280
4269749a9d9dea6577a9b5adfafabbc54b635a9f,2025-10-26T17:27:53.173776+00:00,14,FLK,Falkland Islands (Malvinas),single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2444,NO,"The addition of a public university located in the Falkland Islands (Malvinas) does not introduce any significant export control concerns for this project. The UK's export control regulations, particularly those under the Export Control Joint Unit (ECJU), do not restrict the transfer of non-defense, non-dual-use technology to academic institutions in the Falkland Islands.","1) Decision: NO
2) Rationale: The addition of a public university located in the Falkland Islands (Malvinas) does not introduce any significant export control concerns for this project. The UK's export control regulations, particularly those under the Export Control Joint Unit (ECJU), do not restrict the transfer of non-defense, non-dual-use technology to academic institutions in the Falkland Islands.",,199,84,283
1c7725c75cdc274049cb2993facf62bc125fbbb6,2025-10-26T17:27:53.711564+00:00,7,TUR,Türkiye,single_partner,0,Other,Asia,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2673,NO,"The addition of a public university in Türkiye does not introduce any new export control concerns under UK law. The project's focus on improving resilience and reliability in interconnected energy systems, while sensitive, does not involve controlled technology or information that would require export licenses under the UK Export Control Order 2008.","1) Decision: NO
2) Rationale: The addition of a public university in Türkiye does not introduce any new export control concerns under UK law. The project's focus on improving resilience and reliability in interconnected energy systems, while sensitive, does not involve controlled technology or information that would require export licenses under the UK Export Control Order 2008.",,195,72,267
9a9256ab2adc9a93a8fbc09e153c8d15b1dc7305,2025-10-26T17:27:54.085591+00:00,26,IMN,Isle of Man,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2689,NO,"The addition of a public university located in the Isle of Man does not introduce any significant changes that would necessitate a different decision under UK export control regulations. The Isle of Man is a British Crown Dependency, and the project's focus on AI/ML systems and edge computing does not inherently involve controlled technologies or sensitive information that would trigger export control concerns.","1) Decision: NO
2) Rationale: The addition of a public university located in the Isle of Man does not introduce any significant changes that would necessitate a different decision under UK export control regulations. The Isle of Man is a British Crown Dependency, and the project's focus on AI/ML systems and edge computing does not inherently involve controlled technologies or sensitive information that would trigger export control concerns.",,469,81,550
a5cc18b126f4fa0e6cd8ee13cc435656c23b1fa4,2025-10-26T17:27:54.514596+00:00,8,BLM,Saint Barthélemy,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2420,NO,"The addition of a public university in Saint Barthélemy does not change the underlying export control concerns. The project involves sensitive technologies (SONAR and underwater acoustic communication) with security applications, which may be subject to UK export controls under the Export Control Act 2002 and the Export Control (EU Exit) Regulations 2019.","1) Decision: NO
2) Rationale: The addition of a public university in Saint Barthélemy does not change the underlying export control concerns. The project involves sensitive technologies (SONAR and underwater acoustic communication) with security applications, which may be subject to UK export controls under the Export Control Act 2002 and the Export Control (EU Exit) Regulations 2019.",,178,82,260
9b661c3bae62da4a00bd530f25aa91da93fe65ee,2025-10-26T17:27:56.005420+00:00,24,KNA,Saint Kitts and Nevis,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2820,NO,"The addition of a public university in Saint Kitts and Nevis as a project partner introduces potential export control concerns under UK export regulations, particularly the Export Control Joint Unit (ECJU) guidelines. These regulations may restrict the transfer of certain technologies and information related to trusted execution environments and security protocols to countries outside the UK and the EU, especially if they have dual-use applications.","1) Decision: NO
2) Rationale: The addition of a public university in Saint Kitts and Nevis as a project partner introduces potential export control concerns under UK export regulations, particularly the Export Control Joint Unit (ECJU) guidelines. These regulations may restrict the transfer of certain technologies and information related to trusted execution environments and security protocols to countries outside the UK and the EU, especially if they have dual-use applications.",,296,87,383
63c44430c54a350644f36829eef800eda91f2596,2025-10-26T17:27:56.977764+00:00,26,AFG,Afghanistan,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3261,NO,"The addition of a public university in Afghanistan as a project partner introduces significant export control concerns. Under UK export control regulations, particularly the Export Control Order 2008, there are stringent restrictions on the transfer of technology and knowledge to countries like Afghanistan due to the risk of proliferation and potential misuse. Given the project's focus on advanced AI/ML technologies, which can have dual-use applications, the involvement of an Afghan partner poses a substantial compliance risk.","1) Decision: NO
2) Rationale: The addition of a public university in Afghanistan as a project partner introduces significant export control concerns. Under UK export control regulations, particularly the Export Control Order 2008, there are stringent restrictions on the transfer of technology and knowledge to countries like Afghanistan due to the risk of proliferation and potential misuse. Given the project's focus on advanced AI/ML technologies, which can have dual-use applications, the involvement of an Afghan partner poses a substantial compliance risk.",,467,102,569
8f82f603daf6404cdccc570ae78d5270522da47a,2025-10-26T17:27:57.031006+00:00,2,SDN,Sudan,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2505,NO,"The addition of a public university in Sudan as a project partner introduces significant export control risks under UK sanctions and export control regulations, particularly the Export Control Order 2008 and the Export Control (Amendment) (EU Exit) Regulations 2019. These regulations restrict the transfer of technology and technical data to countries subject to sanctions, including Sudan, without appropriate licenses.","1) Decision: NO
2) Rationale: The addition of a public university in Sudan as a project partner introduces significant export control risks under UK sanctions and export control regulations, particularly the Export Control Order 2008 and the Export Control (Amendment) (EU Exit) Regulations 2019. These regulations restrict the transfer of technology and technical data to countries subject to sanctions, including Sudan, without appropriate licenses.",,172,89,261
f1db23234d42464f56c2976423bd821d1a2647f0,2025-10-26T17:27:57.122699+00:00,2,AUS,Australia,single_partner,0,FiveEyes,Oceania,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3007,YES,"The addition of a public university in Australia as a project partner does not introduce any significant export control concerns under UK law. Public universities are generally considered low-risk entities, and the project's focus on reducing carbon emissions through telemetry and networking solutions does not involve controlled technologies or sensitive information that would require export licenses under the UK's Export Control Act 2002 or the Export Control (Amendment) Order 2021.","1) Decision: YES
2) Rationale: The addition of a public university in Australia as a project partner does not introduce any significant export control concerns under UK law. Public universities are generally considered low-risk entities, and the project's focus on reducing carbon emissions through telemetry and networking solutions does not involve controlled technologies or sensitive information that would require export licenses under the UK's Export Control Act 2002 or the Export Control (Amendment) Order 2021.",,172,99,271
ff30b08b9d07dafe699cfbe6531297e7c35a1477,2025-10-26T17:27:59.431125+00:00,25,MHL,Marshall Islands,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3422,YES,"The addition of a public university in the Marshall Islands as a project partner introduces a new international dimension to the project. Under UK export control regulations, particularly the Export Control Joint Unit (ECJU) guidelines, this international collaboration may now require a review to ensure that the transfer of technology, data, and research outcomes complies with export control laws. The involvement of a foreign entity, even a public university, necessitates a reassessment to avoid potential violations of export control requirements.","1) Decision: YES

2) Rationale: The addition of a public university in the Marshall Islands as a project partner introduces a new international dimension to the project. Under UK export control regulations, particularly the Export Control Joint Unit (ECJU) guidelines, this international collaboration may now require a review to ensure that the transfer of technology, data, and research outcomes complies with export control laws. The involvement of a foreign entity, even a public university, necessitates a reassessment to avoid potential violations of export control requirements.",,824,107,931
1db750732950abb6c9d5de2f39aaccfca441131e,2025-10-26T17:28:00.047701+00:00,7,TLS,Timor-Leste,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2710,NO,"The addition of a public university in Timor-Leste as a project partner does not introduce any specific export control concerns under UK law. The project's focus on improving resilience and reliability in interconnected energy systems, while sensitive, does not involve controlled technologies or information that would trigger export control restrictions.","1) Decision: NO
2) Rationale: The addition of a public university in Timor-Leste as a project partner does not introduce any specific export control concerns under UK law. The project's focus on improving resilience and reliability in interconnected energy systems, while sensitive, does not involve controlled technologies or information that would trigger export control restrictions.",,198,69,267
3f20a7ac6f0c7ca46126cd09a76339611c4b530f,2025-10-26T17:28:00.130745+00:00,2,CMR,Cameroon,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3149,NO,"The addition of a public university in Cameroon as a project partner introduces potential export control concerns under UK regulations, particularly regarding the transfer of technology and information that could be subject to export controls. The UK's Export Control Joint Unit (ECJU) guidelines must be consulted to ensure compliance, especially concerning dual-use items and technologies that could have environmental implications.","1) Decision: NO
2) Rationale: The addition of a public university in Cameroon as a project partner introduces potential export control concerns under UK regulations, particularly regarding the transfer of technology and information that could be subject to export controls. The UK's Export Control Joint Unit (ECJU) guidelines must be consulted to ensure compliance, especially concerning dual-use items and technologies that could have environmental implications.",,172,81,253
826d3e14b05180dcf635aeda6584e8f2c794f5f1,2025-10-26T17:28:00.285073+00:00,2,CCK,Cocos (Keeling) Islands,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2621,NO,"The addition of a public university located in the Cocos (Keeling) Islands does not introduce any specific export control concerns under UK law. The project's focus on reducing carbon emissions through telemetry and routing algorithms does not involve controlled technology or information that would require export licenses. Therefore, the project remains within acceptable parameters for collaboration.","1) Decision: NO
2) Rationale: The addition of a public university located in the Cocos (Keeling) Islands does not introduce any specific export control concerns under UK law. The project's focus on reducing carbon emissions through telemetry and routing algorithms does not involve controlled technology or information that would require export licenses. Therefore, the project remains within acceptable parameters for collaboration.",,178,76,254
219c4b70267c0a10bc15e5caab9006547dde92dc,2025-10-26T17:28:01.272979+00:00,8,ALA,Åland Islands,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,1817,NO,"The addition of a public university located in the Åland Islands does not change the underlying export control concerns. The project involves sensitive technologies such as SONAR and underwater acoustic communication, which are subject to UK export control regulations, particularly due to the involvement of NATO and Thales. The Åland Islands, while part of Finland, have a unique autonomous status, but this does not mitigate the need for compliance with UK export control laws.","1) Decision: NO

2) Rationale: The addition of a public university located in the Åland Islands does not change the underlying export control concerns. The project involves sensitive technologies such as SONAR and underwater acoustic communication, which are subject to UK export control regulations, particularly due to the involvement of NATO and Thales. The Åland Islands, while part of Finland, have a unique autonomous status, but this does not mitigate the need for compliance with UK export control laws.",,176,98,274
0383a248c669073e112adb167f4ad806f63a4bfc,2025-10-26T17:28:03.434749+00:00,6,AFG,Afghanistan,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3035,NO,"The addition of a public university in Afghanistan as a project partner introduces significant export control risks under UK law, particularly due to the potential for technology transfer to a region with heightened security concerns. The UK's Export Control Joint Unit (ECJU) regulations strictly control the export of dual-use items and technologies to countries like Afghanistan, where there is a risk of diversion to unauthorized end-users or end-uses.","1) Decision: NO
2) Rationale: The addition of a public university in Afghanistan as a project partner introduces significant export control risks under UK law, particularly due to the potential for technology transfer to a region with heightened security concerns. The UK's Export Control Joint Unit (ECJU) regulations strictly control the export of dual-use items and technologies to countries like Afghanistan, where there is a risk of diversion to unauthorized end-users or end-uses.",,186,92,278
61c20a2c0bc4e57e223a44cfb715842480e8ad34,2025-10-26T17:28:03.548779+00:00,2,TJK,Tajikistan,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,2802,NO,"The addition of a public university in Tajikistan as a project partner introduces potential export control concerns under the UK's Export Control Act 2002 and the Export Control (Amendment) Regulations 2021. These regulations may restrict the transfer of certain technologies or information related to telemetry and networking, especially to countries that are not part of the EU or have specific geopolitical sensitivities.","1) Decision: NO
2) Rationale: The addition of a public university in Tajikistan as a project partner introduces potential export control concerns under the UK's Export Control Act 2002 and the Export Control (Amendment) Regulations 2021. These regulations may restrict the transfer of certain technologies or information related to telemetry and networking, especially to countries that are not part of the EU or have specific geopolitical sensitivities.",,174,92,266
58bb0966555cf9da4e91a3a957a52fc1183fd988,2025-10-26T17:28:03.764602+00:00,23,ZMB,Zambia,single_partner,0,Other,Other,qwen2.5,qwen/qwen-2.5-72b-instruct,qwen/qwen-2.5-72b-instruct,0.2,3693,YES,"The addition of a public university in Zambia as a project partner does not introduce any significant export control concerns under UK law. The project involves the development of a computational system for energy management, which is not classified as a controlled technology under the UK Export Control Order 2008. The collaboration with a public institution in Zambia is unlikely to involve the transfer of controlled goods, software, or technology that would require an export license. Therefore, the project can proceed without additional export control considerations.","1) Decision: YES

2) Rationale: The addition of a public university in Zambia as a project partner does not introduce any significant export control concerns under UK law. The project involves the development of a computational system for energy management, which is not classified as a controlled technology under the UK Export Control Order 2008. The collaboration with a public institution in Zambia is unlikely to involve the transfer of controlled goods, software, or technology that would require an export license. Therefore, the project can proceed without additional export control considerations.",,793,109,902
