run_id,template_version,stage,parent_run_id,project_id,iso3,country_name,condition,baseline_partner_count,bloc,region,partner_type,prompt_text,prompt_hash,prompt_len_chars,prompt_len_tokens_est,s1_decision_hint,s1_rationale_hint
1adecbf9453d334a2c5a0ba8a33fdc832d0d37ed,e3-countryonly-v1,SINGLE,,1,ASM,American Samoa,country_only,0,Other,Oceania,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in American Samoa.

Decision: YES/NO
Rationale:",e788daa390eeed2be535e6cdd033bbdb80fe6b26,582,145,,
5ab6d5618b6d21b5f4ecd1a52bde2c3adaf16558,e3-countryonly-v1,SINGLE,,1,ATA,Antarctica,country_only,0,Other,Other,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Antarctica.

Decision: YES/NO
Rationale:",930ae700803bb3b8c1aedf6e0ed9263ece7144a0,578,144,,
f8ee81c77f35be82abb83b0677ef3c2d9ff31625,e3-countryonly-v1,SINGLE,,1,ATF,French Southern Territories,country_only,0,Other,Other,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in French Southern Territories.

Decision: YES/NO
Rationale:",b53ccb76df8fb7f942bc0b0c0093e681f6e6d35a,595,148,,
9be25e9cd78057cfe39c7bd4e8771bbfcf808aa1,e3-countryonly-v1,SINGLE,,1,ATG,Antigua and Barbuda,country_only,0,Other,North America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Antigua and Barbuda.

Decision: YES/NO
Rationale:",62285f30401fe6866d3d1795af4146ff332915f2,587,146,,
b7322bd53034b74a6734eeec7a0e9d373e9759b6,e3-countryonly-v1,SINGLE,,1,AUS,Australia,country_only,0,FiveEyes,Oceania,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Australia.

Decision: YES/NO
Rationale:",7698d8fa591c67d06bcee77295fa49dc4357d79d,577,144,,
6a9859060106c4189e333f93051c5739654b905f,e3-countryonly-v1,SINGLE,,1,AUT,Austria,country_only,0,EU,Europe,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Austria.

Decision: YES/NO
Rationale:",2667f32bdaaa8cc2af51fd20c5033a0826358770,575,143,,
8b79d31e84a2263f272e3b9edba41913611b52aa,e3-countryonly-v1,SINGLE,,1,AZE,Azerbaijan,country_only,0,Other,Asia,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Azerbaijan.

Decision: YES/NO
Rationale:",af0402f443e7bca999a73ed96fd602161f8715e6,578,144,,
2f3e3bf2932558df15be708563df5618a30c127b,e3-countryonly-v1,SINGLE,,1,BDI,Burundi,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Burundi.

Decision: YES/NO
Rationale:",1fe67fa7063ef796f3a591154550944f65a97d6a,575,143,,
a44821db3ea6ba1c48b4c8a2fd0537737127f2f0,e3-countryonly-v1,SINGLE,,1,BEL,Belgium,country_only,0,EU,Europe,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Belgium.

Decision: YES/NO
Rationale:",9a0763a2f295fd043fe5732060fd2ef930b03ba9,575,143,,
7854668b6d349e551310d0fa549071d019f76511,e3-countryonly-v1,SINGLE,,1,BEN,Benin,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Benin.

Decision: YES/NO
Rationale:",b4a21300601e3c44ff036f1d98d20c4fa1792dc7,573,143,,
3d4918500fe2bfdc8292eead94f3e233ff93ec4a,e3-countryonly-v1,SINGLE,,1,BES,"Bonaire, Sint Eustatius and Saba",country_only,0,Other,Other,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bonaire, Sint Eustatius and Saba.

Decision: YES/NO
Rationale:",17cd87d326eede7ae36a4de47cae6f1297334fa8,600,150,,
860d64cf00cac4e13dd3a8d1202df865761b5763,e3-countryonly-v1,SINGLE,,1,BFA,Burkina Faso,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Burkina Faso.

Decision: YES/NO
Rationale:",c9c5a14d1db52fb89ec1e2e6832d74d69d7500bf,580,145,,
1c320e9c9aab2bab37e6605554e63582175873d1,e3-countryonly-v1,SINGLE,,1,BGD,Bangladesh,country_only,0,Other,Asia,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bangladesh.

Decision: YES/NO
Rationale:",977d6347de1a02b6a6b720813f1d89f7535c8c21,578,144,,
08d55797796e15e1b27d2a0f7a53c2fa33182e11,e3-countryonly-v1,SINGLE,,1,BGR,Bulgaria,country_only,0,EU,Europe,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bulgaria.

Decision: YES/NO
Rationale:",9c328e5cbc6e32255ed36e20f1af9e93f2615160,576,144,,
2d541d9cfce5ce497252b066c192afc9b686214b,e3-countryonly-v1,SINGLE,,1,BHR,Bahrain,country_only,0,GCC,Asia,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bahrain.

Decision: YES/NO
Rationale:",eb6eef70de610529321c64d5faa68ed634ed12d3,575,143,,
30f7665f345be90717fa575c1ac09418014a8cb6,e3-countryonly-v1,SINGLE,,1,BHS,Bahamas,country_only,0,Other,North America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bahamas.

Decision: YES/NO
Rationale:",2060256d2563592e09d1b7c52f11c4484ca77b2c,575,143,,
235ae2a10c863bd13e39387c12469aaa93eb9e30,e3-countryonly-v1,SINGLE,,1,BIH,Bosnia and Herzegovina,country_only,0,Other,Europe,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bosnia and Herzegovina.

Decision: YES/NO
Rationale:",ab19506058f7355f23cdf9a99bd1a46bde3783c2,590,147,,
1aa85105d2305327e05385d0feb623e4e854fada,e3-countryonly-v1,SINGLE,,1,BLM,Saint Barthélemy,country_only,0,Other,Other,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Saint Barthélemy.

Decision: YES/NO
Rationale:",59f6ef5723f72f9f07547a5dfe73181f118ac6cc,584,146,,
ed22e7dbb9d398afaf144b6d92accf2bbcbb1d17,e3-countryonly-v1,SINGLE,,1,BLR,Belarus,country_only,0,Other,Europe,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Belarus.

Decision: YES/NO
Rationale:",45e75f289a221a90d3da723f0b7bac0c0942853d,575,143,,
72021e8fd01b3d413ad88a85828f019ca482d32c,e3-countryonly-v1,SINGLE,,1,BLZ,Belize,country_only,0,Other,North America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Belize.

Decision: YES/NO
Rationale:",06eb434a413f19d1ec83560afe5eb0b2e4c37c44,574,143,,
821fc1ffc4f4271576c1ddace6ab8e6b98b2ca14,e3-countryonly-v1,SINGLE,,1,BMU,Bermuda,country_only,0,Other,North America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bermuda.

Decision: YES/NO
Rationale:",2ec12dba34b77e3b3d770d14aa54910f2f8857b1,575,143,,
f2b16cd4916b8ad93b0427a3e49982014fb5d796,e3-countryonly-v1,SINGLE,,1,BOL,"Bolivia, Plurinational State of",country_only,0,Other,South America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bolivia, Plurinational State of.

Decision: YES/NO
Rationale:",6b4750ce26a7673ac9d1030297db4e0fe4d78d67,599,149,,
6a5cfd9ee8b81a34485671c5012201261a00aba5,e3-countryonly-v1,SINGLE,,1,BRA,Brazil,country_only,0,BRICS,South America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Brazil.

Decision: YES/NO
Rationale:",153e825334c3f63c8ede1762a7fc6aaa7d6ce709,574,143,,
4829dcfca6221b6e02fad6bd75d8d9fa5cffb2f9,e3-countryonly-v1,SINGLE,,1,BRB,Barbados,country_only,0,Other,North America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Barbados.

Decision: YES/NO
Rationale:",a7f55b8904ce6e655104baec066b099310cc7b06,576,144,,
2cd3a94273506c159f7f90ab3878ed26585bf0a1,e3-countryonly-v1,SINGLE,,1,BRN,Brunei Darussalam,country_only,0,Other,Asia,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Brunei Darussalam.

Decision: YES/NO
Rationale:",2f38d3fef12525f8cf0c3fb7d2c985bf0340ccaf,585,146,,
a2319c1bc9c86da4ef672bd5c657994d57ab4841,e3-countryonly-v1,SINGLE,,1,BTN,Bhutan,country_only,0,Other,Asia,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bhutan.

Decision: YES/NO
Rationale:",aacc6c7f8c3be1af7719dbaab343ff93832d7899,574,143,,
c50b5b873e3f67f84cf0d9a1e8393653297c6deb,e3-countryonly-v1,SINGLE,,1,BVT,Bouvet Island,country_only,0,Other,Other,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Bouvet Island.

Decision: YES/NO
Rationale:",0860e541d7aa2e44aed53a49884ada5c024954be,581,145,,
961654018a178e6a685641820e039d10f69c8b2f,e3-countryonly-v1,SINGLE,,1,BWA,Botswana,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Botswana.

Decision: YES/NO
Rationale:",13768429f26043c37f40f633d14498174f81a17e,576,144,,
6501bb8d18a70f6d3fb0315c56c558f8adec0d13,e3-countryonly-v1,SINGLE,,1,CAF,Central African Republic,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Central African Republic.

Decision: YES/NO
Rationale:",304cf631ac2d88b86ca25a19628070880c388664,592,148,,
b4026ae073ca711d0a94ddf813ee0489ad144755,e3-countryonly-v1,SINGLE,,1,CAN,Canada,country_only,0,FiveEyes,North America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Canada.

Decision: YES/NO
Rationale:",10fb0808bbadf5937444f2a94a578e7b0170621e,574,143,,
d82e7d73fb5c164f493eafe4697745fad5f8956c,e3-countryonly-v1,SINGLE,,1,CCK,Cocos (Keeling) Islands,country_only,0,Other,Other,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Cocos (Keeling) Islands.

Decision: YES/NO
Rationale:",f6adb2b3dc42f097d0385660176fa2748786f05d,591,147,,
1f76b52a293af9254027a121ddeec987893c8193,e3-countryonly-v1,SINGLE,,1,CHE,Switzerland,country_only,0,Other,Europe,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Switzerland.

Decision: YES/NO
Rationale:",1bf9211812dcfeba3d140bcf9903add895be5547,579,144,,
3e34817a130546f804089afa53963fe657f29855,e3-countryonly-v1,SINGLE,,1,CHL,Chile,country_only,0,Other,South America,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Chile.

Decision: YES/NO
Rationale:",c6d29f3ff0762dbce82b714d966e3a5ac5cd6d1b,573,143,,
8479c9dd2d523843a229ff2a5e4962907adb8f6b,e3-countryonly-v1,SINGLE,,1,CHN,China,country_only,0,BRICS,Asia,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in China.

Decision: YES/NO
Rationale:",29592b9d4e4e5a273dcea4de2df42e6f43fed955,573,143,,
f4895479784e4ffd81693eb4fdc9060b300c40c7,e3-countryonly-v1,SINGLE,,1,CIV,Côte d'Ivoire,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Côte d'Ivoire.

Decision: YES/NO
Rationale:",361e3a1c386cec0431042f08a96f01c5deb34e63,581,145,,
10684c64c40c1c63a7fd60c9dd54e5449c1b38ea,e3-countryonly-v1,SINGLE,,1,CMR,Cameroon,country_only,0,Other,Africa,a public university,"You are assessing whether the following UK research activity requires export control review.
Return exactly one label: YES (controlled) or NO (not controlled), then a one-sentence rationale.
Use only the information provided. Do not assume technical details, end use, end user, or sanctions exposure unless stated.

Jurisdictional scope: UK/EU dual-use and sanctions (do not cite US-specific regimes).

Project: A UK-based academic research project (no additional technical details).
International partner: a public university located in Cameroon.

Decision: YES/NO
Rationale:",4604a32c54ed321abc517cccb0c7b9183a44d6a4,576,144,,
