run_id,timestamp_utc,frame_id,iso3,country,bloc,region,embargo,condition,model_key,model_id,model_version,temperature,latency_ms,decision,rationale,raw_response,error,prompt_tokens,completion_tokens,total_tokens,prompt_body
E4_FULL_manifest_20251109,2025-11-09T13:03:27.422679+00:00,F3,PHL,Philippines,Other,Asia,0,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3129,NO,"NO. Research collaboration with a non-embargoed ""Other bloc"" partner in the UK generally does not require export control review unless it involves controlled technologies, dual-use items, or military applications that would trigger specific export licensing requirements.","NO. Research collaboration with a non-embargoed ""Other bloc"" partner in the UK generally does not require export control review unless it involves controlled technologies, dual-use items, or military applications that would trigger specific export licensing requirements.",,75,51,126,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:27.638381+00:00,F2,VIR,"Virgin Islands, U.S.",Other,North America,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2202,NO,"NO. Export control review is not required because the Virgin Islands, U.S. is a U.S. territory and therefore considered part of the United States for export control purposes, making this a collaboration with a U.S. entity rather than a foreign country.","NO. Export control review is not required because the Virgin Islands, U.S. is a U.S. territory and therefore considered part of the United States for export control purposes, making this a collaboration with a U.S. entity rather than a foreign country.",,65,57,122,"a UK-based research project collaborating with researchers in Virgin Islands, U.S.."
E4_FULL_manifest_20251109,2025-11-09T13:03:27.671176+00:00,F1,TUV,Tuvalu,Other,Oceania,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,4113,NO,"NO. Export control reviews are typically not required for academic research collaborations between the UK and Tuvalu, as Tuvalu is not subject to UK export restrictions and standard academic research generally falls outside controlled technology transfer requirements.","NO. Export control reviews are typically not required for academic research collaborations between the UK and Tuvalu, as Tuvalu is not subject to UK export restrictions and standard academic research generally falls outside controlled technology transfer requirements.",,67,50,117,a research project based in the United Kingdom collaborating with a Tuvalu-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:28.797222+00:00,F1,MOZ,Mozambique,Other,Africa,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2372,YES,"YES. Export control review is required because sharing technical data, research materials, or technology with foreign nationals (including researchers in Mozambique) may constitute a controlled export under UK export control regulations, regardless of the collaborative nature of the project.","YES. Export control review is required because sharing technical data, research materials, or technology with foreign nationals (including researchers in Mozambique) may constitute a controlled export under UK export control regulations, regardless of the collaborative nature of the project.",,64,51,115,a research project based in the United Kingdom collaborating with researchers in Mozambique.
E4_FULL_manifest_20251109,2025-11-09T13:03:29.802292+00:00,F2,UGA,Uganda,Other,Africa,0,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3030,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export licensing requirements under the Export Control Order 2008.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export licensing requirements under the Export Control Order 2008.",,63,51,114,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:29.965884+00:00,F1,TWN,"Taiwan, Province of China",Other,Asia,0,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2032,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the foreign partner's identity or location.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the foreign partner's identity or location.",,65,53,118,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:30.412776+00:00,F2,IRQ,Iraq,Other,Asia,1,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3147,YES,"YES. Export control review is required because Iraq is subject to various UK export restrictions and sanctions, and sharing research data, technology, or knowledge with Iraqi institutions may constitute a controlled export requiring proper licensing and compliance assessment.","YES. Export control review is required because Iraq is subject to various UK export restrictions and sanctions, and sharing research data, technology, or knowledge with Iraqi institutions may constitute a controlled export requiring proper licensing and compliance assessment.",,62,46,108,a UK-based research project collaborating with a Iraq-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:31.336955+00:00,F2,GEO,Georgia,Other,Asia,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3748,YES,"YES. Export control review is required because Georgia is not an EU/EEA country or other exempt jurisdiction, so sharing controlled technology, software, or technical data with Georgian researchers would constitute an export requiring assessment under UK export control regulations.","YES. Export control review is required because Georgia is not an EU/EEA country or other exempt jurisdiction, so sharing controlled technology, software, or technical data with Georgian researchers would constitute an export requiring assessment under UK export control regulations.",,60,51,111,a UK-based research project collaborating with researchers in Georgia.
E4_FULL_manifest_20251109,2025-11-09T13:03:31.535038+00:00,F2,BLZ,Belize,Other,North America,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3261,YES,"YES. Export control review is required because sharing technical data, research results, or technology with foreign nationals or institutions (including those in Belize) may constitute a controlled export under UK export control regulations, regardless of the collaborative nature of the relationship.","YES. Export control review is required because sharing technical data, research results, or technology with foreign nationals or institutions (including those in Belize) may constitute a controlled export under UK export control regulations, regardless of the collaborative nature of the relationship.",,64,53,117,a UK-based research project collaborating with a Belize-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:31.798447+00:00,F1,ALB,Albania,Other,Europe,1,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3000,YES,"YES. An export control review is required because collaboration with a partner from an embargoed bloc may involve the transfer of controlled technology, technical data, or knowledge that could violate UK export control regulations, even in a research context.","YES. An export control review is required because collaboration with a partner from an embargoed bloc may involve the transfer of controlled technology, technical data, or knowledge that could violate UK export control regulations, even in a research context.",,75,50,125,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:32.576494+00:00,F1,AZE,Azerbaijan,Other,Asia,1,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2749,YES,"YES. An export control review is required because the collaboration involves transferring technical data, research materials, or knowledge to Azerbaijan, which may be subject to UK export control regulations regardless of the research topic.","YES. An export control review is required because the collaboration involves transferring technical data, research materials, or knowledge to Azerbaijan, which may be subject to UK export control regulations regardless of the research topic.",,64,43,107,a research project based in the United Kingdom collaborating with a Azerbaijan-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:33.218619+00:00,F2,NZL,New Zealand,FiveEyes,Oceania,0,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3061,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export licensing requirements under the Export Control Order 2008.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export licensing requirements under the Export Control Order 2008.",,63,51,114,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:33.374223+00:00,F2,ROU,Romania,EU,Europe,0,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2894,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export licensing requirements under the Export Control Order 2008.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export licensing requirements under the Export Control Order 2008.",,63,51,114,a UK-based research project collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:33.905159+00:00,F3,BES,"Bonaire, Sint Eustatius and Saba",Other,Other,0,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2205,NO,"NO. Research collaboration with a non-embargoed ""Other bloc"" partner in the UK generally does not require export control review unless it involves controlled technologies, dual-use items, or military applications that would trigger specific export licensing requirements.","NO. Research collaboration with a non-embargoed ""Other bloc"" partner in the UK generally does not require export control review unless it involves controlled technologies, dual-use items, or military applications that would trigger specific export licensing requirements.",,75,51,126,"research activity located in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:34.309817+00:00,F3,BRA,Brazil,BRICS,South America,0,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2967,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the collaborating institution's location.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the collaborating institution's location.",,64,52,116,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:35.040402+00:00,F3,ARE,United Arab Emirates,GCC,Asia,0,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3025,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the collaborating institution's location.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the collaborating institution's location.",,64,52,116,research activity located in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:36.177678+00:00,F3,GBR,United Kingdom,FiveEyes,Europe,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3598,NO,NO. Research activity conducted entirely within the United Kingdom between UK-based institutions does not constitute an export and therefore does not require export control review under UK export regulations.,NO. Research activity conducted entirely within the United Kingdom between UK-based institutions does not constitute an export and therefore does not require export control review under UK export regulations.,,64,36,100,research activity located in the United Kingdom collaborating with a United Kingdom-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:36.462632+00:00,F2,BVT,Bouvet Island,Other,Other,0,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3240,YES,"YES. Even when collaborating with non-embargoed countries, UK export control regulations require review if the research involves controlled technologies, software, or technical data that could be shared with foreign partners, regardless of their embargo status.","YES. Even when collaborating with non-embargoed countries, UK export control regulations require review if the research involves controlled technologies, software, or technical data that could be shared with foreign partners, regardless of their embargo status.",,74,49,123,"a UK-based research project collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:36.908200+00:00,F3,USA,United States,FiveEyes,North America,0,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3330,NO,"NO. Research collaboration between the United Kingdom and another Five Eyes partner (US, Canada, Australia, or New Zealand) typically falls under established intelligence-sharing agreements and exemptions that generally do not require standard export control reviews for most research activities.","NO. Research collaboration between the United Kingdom and another Five Eyes partner (US, Canada, Australia, or New Zealand) typically falls under established intelligence-sharing agreements and exemptions that generally do not require standard export control reviews for most research activities.",,78,52,130,"research activity located in the United Kingdom collaborating with a partner from the FiveEyes bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:37.074149+00:00,F3,SDN,Sudan,Other,Africa,1,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3150,YES,"YES. An export control review is required because Sudan is subject to comprehensive sanctions and export restrictions under both UK and international export control regimes, making collaboration involving potential technology or knowledge transfer subject to licensing requirements.","YES. An export control review is required because Sudan is subject to comprehensive sanctions and export restrictions under both UK and international export control regimes, making collaboration involving potential technology or knowledge transfer subject to licensing requirements.",,61,44,105,research activity located in the United Kingdom collaborating with researchers in Sudan.
E4_FULL_manifest_20251109,2025-11-09T13:03:37.221985+00:00,F1,GIB,Gibraltar,Other,Europe,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2887,NO,"NO. Export control review is not required because Gibraltar is considered part of the UK customs territory for export control purposes, making this a domestic collaboration rather than an international export.","NO. Export control review is not required because Gibraltar is considered part of the UK customs territory for export control purposes, making this a domestic collaboration rather than an international export.",,64,37,101,a research project based in the United Kingdom collaborating with a Gibraltar-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:38.293958+00:00,F3,NFK,Norfolk Island,Other,Oceania,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3231,NO,"NO. Export control review is not required because Norfolk Island is an external territory of Australia, and both the UK and Australia are close allies with similar export control regimes and no significant restrictions on academic collaboration between them.","NO. Export control review is not required because Norfolk Island is an external territory of Australia, and both the UK and Australia are close allies with similar export control regimes and no significant restrictions on academic collaboration between them.",,64,46,110,research activity located in the United Kingdom collaborating with a Norfolk Island-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:38.892494+00:00,F1,CIV,Côte d'Ivoire,Other,Africa,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,1972,YES,"YES. Export control review is required because sharing research data, technology, or technical information with researchers in Côte d'Ivoire constitutes an export under UK regulations, regardless of the collaborative nature of the project.","YES. Export control review is required because sharing research data, technology, or technical information with researchers in Côte d'Ivoire constitutes an export under UK regulations, regardless of the collaborative nature of the project.",,69,48,117,a research project based in the United Kingdom collaborating with researchers in Côte d'Ivoire.
E4_FULL_manifest_20251109,2025-11-09T13:03:38.999458+00:00,F3,SVK,Slovakia,EU,Europe,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2458,NO,"NO. Export control review is not required because both the United Kingdom and Slovakia are allies with similar export control regimes, and standard academic collaboration between these countries typically falls under general license exceptions or does not involve controlled technology transfer.","NO. Export control review is not required because both the United Kingdom and Slovakia are allies with similar export control regimes, and standard academic collaboration between these countries typically falls under general license exceptions or does not involve controlled technology transfer.",,63,48,111,research activity located in the United Kingdom collaborating with a Slovakia-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:39.020804+00:00,F3,CHN,China,BRICS,Asia,1,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2826,NO,"NO. The BRICS bloc (Brazil, Russia, India, China, South Africa) is not collectively embargoed by the United Kingdom, though specific restrictions may apply to individual BRICS countries like Russia, so the collaboration location and specific partner country would need to be evaluated individually rather than treating BRICS as a uniformly embargoed entity.","NO. The BRICS bloc (Brazil, Russia, India, China, South Africa) is not collectively embargoed by the United Kingdom, though specific restrictions may apply to individual BRICS countries like Russia, so the collaboration location and specific partner country would need to be evaluated individually rather than treating BRICS as a uniformly embargoed entity.",,76,76,152,"research activity located in the United Kingdom collaborating with a partner from the BRICS bloc, which is embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:40.699925+00:00,F3,LVA,Latvia,EU,Europe,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3441,NO,"NO. Export control review is not required because both the United Kingdom and Latvia are allied nations with strong export control regimes, and standard academic research collaboration between these countries typically falls under general license exceptions or does not involve controlled technologies requiring specific authorization.","NO. Export control review is not required because both the United Kingdom and Latvia are allied nations with strong export control regimes, and standard academic research collaboration between these countries typically falls under general license exceptions or does not involve controlled technologies requiring specific authorization.",,61,52,113,research activity located in the United Kingdom collaborating with researchers in Latvia.
E4_FULL_manifest_20251109,2025-11-09T13:03:40.908757+00:00,F1,KEN,Kenya,Other,Africa,0,proxy,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3303,YES,"YES. Even when collaborating with non-embargoed countries, UK export control regulations may still apply if the research involves controlled technologies, technical data, or dual-use items that could require an export license regardless of the destination country's embargo status.","YES. Even when collaborating with non-embargoed countries, UK export control regulations may still apply if the research involves controlled technologies, technical data, or dual-use items that could require an export license regardless of the destination country's embargo status.",,76,54,130,"a research project based in the United Kingdom collaborating with a partner from the Other bloc, which is not embargoed by the United Kingdom."
E4_FULL_manifest_20251109,2025-11-09T13:03:41.417497+00:00,F2,DNK,Denmark,EU,Europe,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2173,NO,NO. Export control review is not required because both the UK and Denmark are EU/EEA countries with established research collaboration frameworks and generally do not require export licenses for academic research collaboration between these jurisdictions.,NO. Export control review is not required because both the UK and Denmark are EU/EEA countries with established research collaboration frameworks and generally do not require export licenses for academic research collaboration between these jurisdictions.,,60,45,105,a UK-based research project collaborating with researchers in Denmark.
E4_FULL_manifest_20251109,2025-11-09T13:03:41.923516+00:00,F2,EST,Estonia,EU,Europe,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3610,NO,"NO. Since both the UK and Estonia are EU/EEA countries with established research collaboration frameworks and generally aligned export control regimes, routine academic research collaboration between these countries typically does not require export control review unless it involves specifically controlled technologies or dual-use items.","NO. Since both the UK and Estonia are EU/EEA countries with established research collaboration frameworks and generally aligned export control regimes, routine academic research collaboration between these countries typically does not require export control review unless it involves specifically controlled technologies or dual-use items.",,60,57,117,a UK-based research project collaborating with researchers in Estonia.
E4_FULL_manifest_20251109,2025-11-09T13:03:42.506949+00:00,F2,YEM,Yemen,Other,Asia,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3588,YES,"YES. Export control review is required because Yemen is subject to comprehensive sanctions and export restrictions, and sharing research data, technology, or knowledge with Yemen-based institutions likely constitutes a controlled export requiring proper licensing and compliance review.","YES. Export control review is required because Yemen is subject to comprehensive sanctions and export restrictions, and sharing research data, technology, or knowledge with Yemen-based institutions likely constitutes a controlled export requiring proper licensing and compliance review.",,62,48,110,a UK-based research project collaborating with a Yemen-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:42.966965+00:00,F2,MAC,Macao,Other,Asia,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3385,NO,"NO. Macao is a Special Administrative Region of China but maintains its own customs territory and is generally not subject to the same export control restrictions as mainland China for most research collaborations, though specific technologies and the nature of the research should still be evaluated.","NO. Macao is a Special Administrative Region of China but maintains its own customs territory and is generally not subject to the same export control restrictions as mainland China for most research collaborations, though specific technologies and the nature of the research should still be evaluated.",,62,55,117,a UK-based research project collaborating with researchers in Macao.
E4_FULL_manifest_20251109,2025-11-09T13:03:43.649624+00:00,F2,VCT,Saint Vincent and the Grenadines,Other,North America,0,paraphrase,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2223,YES,"YES. An export control review is required because transferring controlled technology, technical data, or equipment from the UK to Saint Vincent and the Grenadines constitutes an export that must be evaluated against UK export control regulations, regardless of the collaborative nature of the research.","YES. An export control review is required because transferring controlled technology, technical data, or equipment from the UK to Saint Vincent and the Grenadines constitutes an export that must be evaluated against UK export control regulations, regardless of the collaborative nature of the research.",,69,57,126,a UK-based research project collaborating with a Saint Vincent and the Grenadines-based institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:43.955388+00:00,F1,NER,Niger,Other,Africa,1,unspecified,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2914,YES,"YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the collaborating country.","YES. Export control review is required because collaboration with an unspecified foreign institution may involve the transfer of controlled technology, technical data, or research results that could be subject to UK export control regulations, regardless of the collaborating country.",,65,50,115,a research project based in the United Kingdom collaborating with an unspecified foreign institution.
E4_FULL_manifest_20251109,2025-11-09T13:03:44.221275+00:00,F1,MHL,Marshall Islands,Other,Oceania,0,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,3519,NO,"NO. Export control reviews are typically not required for basic research collaboration and information sharing between the UK and Marshall Islands, as Marshall Islands is not subject to comprehensive sanctions and basic research generally falls under fundamental research exemptions unless it involves controlled technologies, dual-use items, or military applications.","NO. Export control reviews are typically not required for basic research collaboration and information sharing between the UK and Marshall Islands, as Marshall Islands is not subject to comprehensive sanctions and basic research generally falls under fundamental research exemptions unless it involves controlled technologies, dual-use items, or military applications.",,63,60,123,a research project based in the United Kingdom collaborating with researchers in Marshall Islands.
E4_FULL_manifest_20251109,2025-11-09T13:03:44.288959+00:00,F2,MNE,Montenegro,Other,Europe,1,country,claude-sonnet-4,anthropic/claude-sonnet-4,anthropic/claude-sonnet-4,0.0,2362,NO,"NO. Montenegro is not subject to UK export controls as it is not on the UK's consolidated list of financial sanctions targets or strategic export control lists, and standard academic research collaboration typically falls under exemptions for basic scientific research.","NO. Montenegro is not subject to UK export controls as it is not on the UK's consolidated list of financial sanctions targets or strategic export control lists, and standard academic research collaboration typically falls under exemptions for basic scientific research.",,60,48,108,a UK-based research project collaborating with researchers in Montenegro.
